|original|suggestions|rule_id
4472|Terase|['Therese', 'Gerade', 'Straße', 'Geräte', 'Derart', 'Texas', 'Gefäße', 'Therapie', 'Derbe', 'Trasse', 'Trage', 'Besäße', 'Terrasse', 'Heras', 'Themas', 'Gerate', 'Teresa', 'Gemäße', 'Terme', 'Lease']|GERMAN_SPELLER_RULE
4473|Frölich|['Rötlich', 'Fröhlich', 'Erblich', 'Völlig', 'Farblich', 'Gröblich', 'Fraglich', 'Ärmlich', 'Freilich', 'Örtlich', 'Verglich', 'Fällig', 'Förmlich', 'Fröhliche', 'Faulig', 'Fraulich', 'Förmig', 'Füglich', 'Füllig', 'Verblich']|GERMAN_SPELLER_RULE
4474|trenen|['tränen', 'denen', 'dienen', 'treten', 'drehen', 'trennen', 'Tränen', 'drängen', 'treuen', 'dreien', 'trägen', 'Arenen', 'Kränen', 'thronen', 'tränken', 'trenne', 'träfen', 'dräuen', 'träne']|GERMAN_SPELLER_RULE
4475|cklar|['klar', 'zwar', 'unklar', 'klare', 'Acker', 'Eklat', 'Schar', 'kcal', 'Äcker', 'Eckhard', 'Eckhart', 'ocker', 'polar', 'Okular', 'solar', 'Salär', 'Eckbau', 'skalar', 'molar', 'Agar']|GERMAN_SPELLER_RULE
4476|dring|['trink', 'drang', 'dringt', 'trinkt', 'drin', 'trank', 'bring', 'trinke', 'Drink', 'Trink', 'dringe', 'wring', 'ging', 'Krieg', 'darin', 'tritt', 'trug', 'bringt', 'Frank']|GERMAN_SPELLER_RULE
4477|binst|['einst', 'bist', 'birst', 'bisst', 'pikst', 'pinnst', 'pinnt', 'pisst', 'ist', 'bis', 'ins', 'Kunst', 'bringt', 'hinzu', 'sonst', 'Dienst', 'bin', 'eins', 'sitzt', 'Linz']|GERMAN_SPELLER_RULE
4478|Lolix|['Louis', 'Königs', 'Felix', 'Löslich', 'Lloyd', 'Lösliche', 'Logik', 'Oliv', 'Lola', 'Solid', 'Lilie', 'Polin', 'Loki', 'Polio', 'Lösliches', 'Polyp', 'Lolita', 'Blicks', 'Löwin', 'Klicks']|GERMAN_SPELLER_RULE
4479|tarurig|['traurig', 'traurige', 'dämmrig', 'tattrig', 'traubig']|GERMAN_SPELLER_RULE
4480|gefolkt|['gefolgt', 'befolgt', 'gefleckt', 'gepflückt', 'geflickt', 'gefohlt', 'erfolgt', 'geformt', 'gefragt', 'gefüllt', 'geholt', 'gepflegt', 'Gefolge', 'gefällt', 'gesorgt', 'gefilmt', 'gelockt', 'getilgt', 'gewollt', 'gewölbt']|GERMAN_SPELLER_RULE
4481|Bistmarckstraße|['Bismarckstraße']|GERMAN_SPELLER_RULE
4482|bellent|['bellend', 'pellend', 'bellen', 'ballend', 'bellende', 'fällend', 'gellend', 'hellend', 'peilend', 'pellen', 'pellende', 'perlend', 'wellend', 'peelend', 'bedient', 'belegt', 'beliebt', 'Zellen', 'hellen', 'Wellen']|GERMAN_SPELLER_RULE
4483|frießt|['fließt', 'frisst', 'Triest', 'erlässt', 'friert', 'priest', 'fliest', 'freist', 'fliegt', 'feiert', 'flieht', 'Fries', 'Orient', 'Trient', 'freut', 'reißt', 'riet', 'ergießt', 'kreist', 'preist']|GERMAN_SPELLER_RULE
4484|Nesten|['Besten', 'Westen', 'Festen', 'Testen', 'Gästen', 'Nester', 'Resten', 'Gesten', 'Neusten', 'Kästen', 'Nisten', 'Nestern', 'Nestes', 'Netten', 'Mästen', 'Nähten', 'Neiden', 'Nesteln', 'Nässen', 'Werden']|GERMAN_SPELLER_RULE
4485|sahs|['sah', 'zäh', 'zähe', 'sähe', 'zahm', 'zähes', 'sahn', 'sahst', 'saht', 'zahl', 'zähl', 'zähm', 'zähst', 'sags', 'als', 'aus', 'das', 'dass', 'Jahr', 'sehr']|GERMAN_SPELLER_RULE
4486|weihnen|['weihen', 'weinen', 'weihten', 'wähnen', 'einen', 'seinen', 'ihnen', 'keinen', 'weisen', 'weißen', 'reinen', 'weiten', 'wählen', 'eignen', 'feinen', 'meinen', 'rechnen', 'weichen', 'wohnen', 'zeichnen']|GERMAN_SPELLER_RULE
4487|geschang|['wegsank', 'Märzhang', 'gegen', 'Werkhang', 'begann', 'Jazzhang', 'Zugang', 'Westhang', 'geschah', 'Herzhang', 'Umgang', 'Netzhang', 'beging', 'Resthang', 'gegangen', 'Heckhang', 'geschenkt', 'Käsehang', 'Ausgang', 'Reizhang']|GERMAN_SPELLER_RULE
4488|dabeie|['dabei', 'daheim', 'tapfere', 'darein', 'dauere', 'tappe', 'Babesie', 'Tapete', 'dableibe', 'dablieb', 'daläge', 'dasäße', 'dübele', 'fabele', 'gabele', 'hapere', 'kabele', 'kapere', 'labele']|GERMAN_SPELLER_RULE
4489|bekan|['begann', 'bekam', 'begab', 'Dekan', 'packen', 'backen', 'picken', 'Bäckern', 'bücken', 'Säckeln', 'Säcken', 'bocken', 'pagan', 'vegan', 'gegen', 'bekannt', 'wegen', 'befand', 'besaß', 'Jean']|GERMAN_SPELLER_RULE
4490|sondan|['montan', 'Montan', 'mondän', 'sondern', 'London', 'fortan', 'wohnten', 'Jordan', 'senden', 'sodann', 'spontan', 'Honda', 'Montag', 'Fontane', 'Konten', 'zünden', 'Bogdan', 'Fontäne', 'montane', 'sonder']|GERMAN_SPELLER_RULE
4491|fressnaf|['Fressnapf', 'Fressnapfs', 'Fressnäpfe']|GERMAN_SPELLER_RULE
4492|abehaun|['behauen', 'abgehauen', 'abhauen', 'abhaue', 'abhaut', 'behaue', 'behaut']|GERMAN_SPELLER_RULE
4493|Mitwoch|['Mittwoch', 'Mitzog', 'Mietkoch', 'Mittig', 'Mitmönch', 'Mittag', 'Mittwochs', 'Mythisch', 'Mittwoche', 'Einwog', 'Mitch', 'Mitmag', 'Mitmöge', 'Mitwuchs', 'Mitzogt', 'Mitzöge', 'Mitbuch']|GERMAN_SPELLER_RULE
4494|verlore|['verlor', 'verlöre', 'verloren', 'verbohre', 'vergöre', 'verhöre', 'verlobe', 'verlort', 'verlose', 'verlören', 'verlöret', 'verlöte', 'verrohre', 'verlobt', 'verlorene', 'verhört', 'verlobte', 'verrohrt', 'Verhöre', 'vergoren']|GERMAN_SPELLER_RULE
4495|fehrlaufen|['verlaufen', 'erlaufen', 'verkaufen', 'vorlaufen', 'verlaufend', 'festlaufen', 'verlauten', 'herlaufen', 'leerlaufen', 'verlaufe', 'Kehr-laufen', 'verlaufene', 'Leerlaufen', 'Mehr-laufen', 'Herlaufen', 'Wehr-laufen', 'Leerläufen', 'fahr-laufen', 'Zerlaufen', 'fehl-laufen']|GERMAN_SPELLER_RULE
4496|kliget|['glichen', 'glichest', 'glichst', 'gibt', 'liegt', 'gilt', 'fliegt', 'glich', 'klagte', 'klingen', 'klingt', 'gleitet', 'klagen', 'klagt', 'kluge', 'klugen', 'kniet', 'light', 'gießt', 'glitt']|GERMAN_SPELLER_RULE
4497|schenckte|['geneckte', 'schenkte', 'gedeckte', 'genügte', 'gezackte', 'gehackte', 'gelockte', 'gepackte', 'gerückte', 'gebückte', 'gedackte', 'geduckte', 'gefickte', 'gehockte', 'geleckte', 'geneckt', 'genecktem', 'geneckten', 'geneckter', 'genecktes']|GERMAN_SPELLER_RULE
4498|seha|['sehr', 'zehn', 'sehe', 'zähen', 'zäh', 'zähe', 'sähe', 'zäher', 'seht', 'zähem', 'zähes', 'zeta', 'Reha', 'zehr', 'zähl', 'zähm', 'seh', 'mehr', 'sein']|GERMAN_SPELLER_RULE
4499|hunrig|['hungrig', 'Henrik', 'Henryk', 'Rubrik', 'bündig', 'fündig', 'kundig', 'mündig', 'haarig', 'hungrige', 'hängig', 'hörig', 'sündig', 'hornig', 'hurtig', 'honorig', 'humorig', 'hüglig', 'punkig', 'rührig']|GERMAN_SPELLER_RULE
4500|sturzt|['stürzt', 'sturst', 'stürzte', 'stützt', 'stürmt', 'stürze', 'spurst', 'spürst', 'stufst', 'stupst', 'sturste', 'stutzt', 'störst', 'zuerst', 'stirbt', 'Sturz', 'stürzen', 'stützte', 'spürt']|GERMAN_SPELLER_RULE
4501|fresnapf|['Fressnapf', 'Fräsnapf', 'verzapf', 'Kreisnapf', 'Herznapf', 'Krebsnapf', 'Grußnapf', 'Ortsnapf', 'Bremsnapf', 'Drehnapf', 'Dreinapf', 'Freinapf', 'Gießnapf', 'Grasnapf', 'Großnapf', 'Preisnapf']|GERMAN_SPELLER_RULE
4502|hoft|['oft', 'hört', 'hofft', 'holt', 'hold', 'soft', 'Loft', 'hüpft', 'sooft', 'hobt', 'hont', 'hott', 'köpft', 'hat', 'dort', 'hoch', 'hohe', 'hohen', 'bot']|GERMAN_SPELLER_RULE
4503|Wande|['Wände', 'Bände', 'Wandte', 'Hände', 'Rande', 'Lande', 'Tante', 'Wandel', 'Kante', 'Winde', 'Wagte', 'Wänden', 'Dante', 'Sande', 'Wade', 'Fände', 'Walde', 'Warte', 'Wanda', 'Wende']|GERMAN_SPELLER_RULE
4504|Gasi|['Gast', 'Bazi', 'Gase', 'Nazi', 'Gabi', 'Gaby', 'Käse', 'Gaza', 'Käsig', 'Gysi', 'Käst', 'Gaze', 'Das', 'Dass', 'Gas', 'Kann', 'Gab', 'Gasa', 'Kam']|GERMAN_SPELLER_RULE
4505|Inenstad|['Innenstadt']|GERMAN_SPELLER_RULE
4506|mitgnomen|['Mitgnomen', 'mitgenommen', 'mitkommen', 'mitkamen', 'mitkämen', 'mitgrölen', 'mitkneten']|GERMAN_SPELLER_RULE
4507|ohb|['ob', 'hob', 'oh', 'oho', 'ok', 'oha', 'ab', 'gab', 'ihm', 'ihn', 'ihr', 'ohne', 'oft', 'Sohn', 'hohe', 'oben', 'wohl', 'John', 'Uhr', 'ehe']|GERMAN_SPELLER_RULE
4508|Pluzlich|['Glücklich', 'Plötzlich', 'Flüssig', 'Häuslich', 'Baulich', 'Plüsch', 'Bläulich', 'Gruslig', 'Klüglich', 'Brüchig', 'Bauchig', 'Bloßlag', 'Blässlich', 'Börslich', 'Pilzlich']|GERMAN_SPELLER_RULE
4509|Faler|['Vater', 'Maler', 'Taler', 'Falter', 'Täler', 'Fauler', 'Salär', 'Väter', 'Vager', 'Faser', 'Fader', 'Fahler', 'Faber', 'Falber', 'Pfälzer', 'Aber', 'Valet', 'Vier', 'Valery', 'Aller']|GERMAN_SPELLER_RULE
4510|gest|['käst', 'geht', 'fest', 'West', 'Rest', 'Nest', 'Pest', 'gehst', 'gesät', 'gebt', 'gärt', 'kost', 'lest', 'Fest', 'Test', 'best', 'gäbst', 'gäbt', 'gärst', 'kess']|GERMAN_SPELLER_RULE
4511|bissien|['bisschen', 'bissigen', 'bissen', 'pissen', 'pissten', 'wissen', 'Mission', 'passen', 'passiven', 'passten', 'rissen', 'Kissen', 'bissige', 'büßen', 'büßten', 'hissen', 'hissten', 'Razzien', 'bissig', 'missen']|GERMAN_SPELLER_RULE
4512|Hundfutter|['Hund futter', 'Hundefutter', 'Endfutter', 'Grundfutter', 'Rundmutter', 'Hartfutter', 'Hundefutters']|GERMAN_SPELLER_RULE
4513|gücklich|['glücklich', 'kürzlich', 'glückliche', 'kläglich', 'gütlich', 'bucklig', 'kärglich', 'Rücklicht', 'dicklich', 'klüglich', 'knickrig', 'picklig', 'wacklig']|GERMAN_SPELLER_RULE
4514|Ferschwunden|['Verschwunden', 'Bergwunden', 'Verschwenden', 'Verschwanden', 'Sechswunden', 'Verschwinden', 'Burgwunden', 'Verschwundene', 'Flugwunden', 'Pflegewunden', 'Geschwunden', 'Verschwänden', 'Fischwunden', 'Verschwindens', 'Verschwindet', 'Fleischwunden', 'Verschwender', 'Verschwundenen', 'Marschwunden', 'Verschlungen']|GERMAN_SPELLER_RULE
4515|dach|['Dach', 'nach', 'dazu', 'doch', 'lag', 'Tag', 'Bach', 'mag', 'Fach', 'dich', 'tagt', 'wach', 'tags', 'ach', 'mach', 'lach', 'hach', 'Aach', 'Gag', 'Häg']|GERMAN_SPELLER_RULE
4516|meher|['mehr', 'eher', 'näher', 'jeher', 'Seher', 'zäher', 'Geher', 'mähen', 'Häher', 'Mäher', 'Näher', 'jäher', 'mehre', 'mähe', 'sehr', 'daher', 'mehrere', 'sehen', 'Meter', 'gehen']|GERMAN_SPELLER_RULE
4517|unternemen|['unternehmen', 'unterkämen', 'unternähmen', 'unterkamen', 'unternommen', 'untergeben', 'unterlegen', 'untergehen', 'unternahmen', 'unterheben', 'unterreden', 'unternehme', 'unterkäme', 'unterlägen', 'Unternehmen', 'untereren', 'unterkämet', 'unternehmend', 'unternähme', 'unternähmet']|GERMAN_SPELLER_RULE
4518|spars|['spart', 'spare', 'sparst', 'starb', 'stark', 'zwar', 'spät', 'spitz', 'Mars', 'sparen', 'späte', 'Lars', 'sparsam', 'spürt', 'starr', 'Oscars', 'Quarz', 'sparte', 'spätes']|GERMAN_SPELLER_RULE
4519|abgehuen|['abgehen', 'abgehauen', 'abkehren', 'abgeben', 'abgerufen', 'ablehnen', 'abnehmen', 'abwehren', 'abgehoben', 'abkühlen', 'absehen', 'angehen', 'abgehend', 'abwählen', 'abzählen', 'abchecken', 'abgehauene', 'abgehe', 'abgelten', 'abgäben']|GERMAN_SPELLER_RULE
4520|ferteilte|['verteilte', 'verteilt', 'erteilte', 'verteilten', 'verweilte', 'verteilter', 'verteiltes', 'zerteilte', 'verheilte', 'verteiltem', 'forteilte', 'verkeilte', 'verpeilte', 'verteile', 'verteiltet', 'vierteilte', 'vergeilte', 'erteilt', 'fertigte', 'verdiente']|GERMAN_SPELLER_RULE
4521|Telefonnumme|['Telefonnummer', 'Telelohnsumme', 'Telefonnummern', 'Telefonsumme', 'Telefonname', 'Telefontürme', 'Telefonpumpe', 'Telefondämme', 'Telefongummi', 'Telefonhummel', 'Telefonkummer', 'Telefonmumie', 'Telefonnüsse', 'Telefonamme', 'Telefonhummer', 'Telefonkümmel', 'Telefonkimme', 'Telefonmumm', 'Telefonlümmel', 'Telefonnutte']|GERMAN_SPELLER_RULE
4522|schüss|['schoss', 'goss', 'tschüss', 'grüß', 'schiss', 'schütz', 'ganz', 'groß', 'schloss', 'schützt', 'Schuss', 'Schüsse', 'grüßt', 'schütze', 'schürt', 'gesüßt', 'grüße', 'schmiss', 'küss', 'scheiß']|GERMAN_SPELLER_RULE
4523|verlorn|['verlor', 'verloren', 'verlort', 'verlöre', 'verlören', 'verlobt', 'verlorene', 'verhört', 'Herborn', 'verrohrt', 'vergoren', 'verhören', 'verloben', 'verlost', 'verlernt', 'verlogen', 'verlöten', 'Perlon', 'Verlern', 'Werlern']|GERMAN_SPELLER_RULE
4524|Wggelauufen|['Weggelaufen']|GERMAN_SPELLER_RULE
4525|duf|['auf', 'du', 'tun', 'Ruf', 'tut', 'tue', 'div', 'Huf', 'luv', 'Luv', 'Zupf', 'dtv', 'ruf', 'tu', 'tupfe', 'tupft', 'zupf', 'der', 'die', 'den']|GERMAN_SPELLER_RULE
4526|Schlislich|['Schleswig', 'Schließlich', 'Gänzlich', 'Geistig', 'Schlüssig', 'Geistlich', 'Scheußlich', 'Gruslig', 'Schlickig', 'Schlierig', 'Schmissig', 'Schusslig', 'Schwielig']|GERMAN_SPELLER_RULE
4527|Gluck-lich|['Glücklich', 'Glückliche']|GERMAN_SPELLER_RULE
4528|Tatsechlich|['Tatsächlich', 'Tatsächliche', 'Tatscheich', 'Tatsächlichen', 'Tatschlick', 'Tatsächlicher', 'Tagtäglich', 'Tatnegligé', 'Tatsächliches', 'Tatschlicks', 'Tatsächlichem', 'Tatnégligé', 'Tatsehloch']|GERMAN_SPELLER_RULE
4529|StaßenWand|['Straßenrand', 'Blasenwand', 'Straßen-Wand', 'Straßenband', 'Straßenland']|GERMAN_SPELLER_RULE
4530|damid|['damit', 'dämmt', 'somit', 'tätig', 'darin', 'David', 'dahin', 'womit', 'Tamil', 'tanzt', 'Fazit', 'Kamin', 'dankt', 'Pamir', 'rammt', 'taugt', 'Baryt', 'Waid', 'arid', 'rapid']|GERMAN_SPELLER_RULE
4531|wufff|['wuff', 'Tuff', 'Wulff', 'Muff', 'Tuffe', 'Muffe', 'würfe', 'Muffs', 'Puff', 'Puffs', 'Suff', 'Suffs', 'Tuffs', 'würft']|GERMAN_SPELLER_RULE
4532|soooooo|[]|GERMAN_SPELLER_RULE
4533|früer|['früher', 'für', 'vier', 'frei', 'frühen', 'früh', 'frühere', 'vorher', 'Brüder', 'ferner', 'freier', 'frühe', 'Meyer', 'Trier', 'Bayer', 'Mayer', 'frühes', 'grüner', 'Krüger', 'armer']|GERMAN_SPELLER_RULE
4534|Lolliiii|[]|GERMAN_SPELLER_RULE
4535|vollllll|[]|GERMAN_SPELLER_RULE
4536|weggehlaufen|['weggelaufen', 'weggehauen', 'weggelaufene']|GERMAN_SPELLER_RULE
4537|Anschlißend|['Anschlüssen', 'Anschließend', 'Anschlussende', 'Anschlossen', 'Anschlossest', 'Anschlössen', 'Anschlüsse', 'Anschlössest', 'Abschlüssen', 'Anscheinend', 'Anschlusses', 'Anschließende', 'Anglisten', 'Abschließend', 'Anschließen', 'Anschließens', 'Anschlussart', 'Abschlossen', 'Anschlussband', 'Angelassen']|GERMAN_SPELLER_RULE
4538|Plakart|['Plakat', 'Blockiert', 'Blickart', 'Packard', 'Blockart', 'Plakate', 'Blickend', 'Langart', 'Plagiat', 'Paart', 'Platzart', 'Blockwart', 'Plagt', 'Parkart', 'Klageart', 'Blauart', 'Plakats', 'Flugart', 'Flachart', 'Glasart']|GERMAN_SPELLER_RULE
4539|aufgeschriben|['aufgeschrieben', 'aufgegraben', 'aufgeschrien', 'aufgegeben', 'aufgegriffen', 'ausgegraben', 'ausgeschrieben', 'aufgeschoben', 'aufgeschriebene']|GERMAN_SPELLER_RULE
4540|sten|['Osten', 'Athen', 'Eden', 'Aden', 'Ästen', 'Esten', 'steh', 'säen', 'Iden', 'Oden', 'stet', 'säten', 'ästen', 'öden', 'Ethen', 'den', 'oder', 'sie', 'ersten', 'sein']|GERMAN_SPELLER_RULE
4541|aufgengt|['aufgedeckt', 'aufgerückt', 'auffängt', 'aufgeweckt', 'aufhängt', 'aufgingt', 'aufgebockt', 'aufgedickt', 'aufgehackt', 'aufgeleckt', 'aufgemuckt', 'aufgepickt', 'aufgereckt', 'aufgezuckt', 'aufkeucht', 'aufgedockt', 'aufgepackt', 'aufgelegt', 'aufgehängt', 'aufging']|GERMAN_SPELLER_RULE
4542|plakte|['blickte', 'plagte', 'bleckte', 'blockte', 'plackte', 'plante', 'prägte', 'blickt', 'klagte', 'glückte', 'plagten', 'platte', 'blickten', 'blockt', 'plagt', 'plage', 'balgte', 'bleckt', 'bleckten', 'blecktet']|GERMAN_SPELLER_RULE
4543|Plake|['Pläne', 'Plage', 'Glocke', 'Blicke', 'Blöcke', 'Blecke', 'Klage', 'Blocke', 'Planke', 'Placke', 'Blaue', 'Flocke', 'Blickt', 'Flecke', 'Blicken', 'Blickte', 'Plane', 'Blanke', 'Plagen', 'Fräcke']|GERMAN_SPELLER_RULE
4544|aufhenkt|['aufhängt', 'auffängt', 'aufhingt', 'aufhänge', 'aufhängst', 'aushängt', 'aufhält', 'aufzeigt', 'aufdeckt', 'aufhebt', 'aufhängen', 'aufheizt', 'aufbeugt', 'aufdüngt', 'auffangt', 'auffingt', 'auffängst', 'aufgingt', 'aufhackt', 'aufhakt']|GERMAN_SPELLER_RULE
4545|gelach|['Belag', 'gelacht', 'gemach', 'gelang', 'gemacht', 'gleich', 'gelegt', 'gedacht', 'genug', 'flach', 'gesagt', 'erlag', 'gejagt', 'glich', 'oblag', 'Beleg', 'Gerlach', 'Kelch', 'gesägt', 'selig']|GERMAN_SPELLER_RULE
4546|gelase|['gemäße', 'gelang', 'gerade', 'gemäß', 'gelöst', 'genaue', 'geladen', 'gelassen', 'gelbe', 'gelesen', 'klare', 'Gefäße', 'gelbes', 'gelte', 'gelöste', 'Belize', 'Blase', 'gelost', 'besäße', 'geleast']|GERMAN_SPELLER_RULE
4547|nehben|['neben', 'nehmen', 'nähen', 'nähren', 'nähmen', 'nähten', 'neppen', 'neuen', 'sehen', 'geben', 'gehen', 'leben', 'selben', 'zählen', 'nahmen', 'nennen', 'eben', 'fehlen', 'nahen', 'näher']|GERMAN_SPELLER_RULE
4548|telofonieren|['telefonieren', 'Telefonieren', 'telefoniere', 'telefonierend', 'telefonierten']|GERMAN_SPELLER_RULE
4549|hale|['habe', 'hält', 'half', 'halb', 'halbe', 'Yale', 'halt', 'halte', 'Säle', 'Thale', 'Wale', 'male', 'Aale', 'hole', 'hake', 'halse', 'haue', 'aale', 'hagle', 'halle']|GERMAN_SPELLER_RULE
4550|tasächlich|['tatsächlich', 'tatsächliche', 'ursächlich', 'sächlich', 'unsäglich']|GERMAN_SPELLER_RULE
4551|bielder|['bieder', 'wieder', 'bilden', 'bildet', 'beider', 'nieder', 'vieler', 'Bilder', 'Lieder', 'hielten', 'Siedler', 'breiter', 'Felder', 'vierter', 'Gelder', 'Kieler', 'wilder', 'zielte', 'Fiedler', 'milder']|GERMAN_SPELLER_RULE
4552|andwortet|['antwortet', 'antwortete', 'antworten', 'antworte', 'antwortest', 'antworteten', 'entwertet', 'Antworten', 'androhtet', 'antwortend', 'antwortetet', 'ändertet']|GERMAN_SPELLER_RULE
4553|culi|['Juli', 'Kuli', 'Muli', 'zu', 'zum', 'zur', 'zwei', 'Juni', 'kurz', 'Ali', 'Julia', 'cum', 'kalt', 'null', 'Audi', 'Bull', 'Kult', 'Lucy', 'Pauli', 'Rudi']|GERMAN_SPELLER_RULE
4554|fra|['via', 'Ära', 'fraß', 'frag', 'Ara', 'Prä', 'fräs', 'von', 'er', 'für', 'war', 'vom', 'vor', 'da', 'trat', 'Art', 'Frau', 'Ort', 'dar', 'frei']|GERMAN_SPELLER_RULE
4555|Verlorende|['Verlor ende', 'Verloren de', 'Verlorene', 'Verbohrende', 'Verhörende', 'Herhörende', 'Verlobende', 'Verlosende', 'Verlötende', 'Verloren', 'Verlorenen', 'Verlorener', 'Vermögende', 'Verlorenem', 'Verlorenes', 'Verlockende', 'Verklärende', 'Verlogene', 'Versorgende', 'Verbohrend']|GERMAN_SPELLER_RULE
4556|umarmde|['umarmte', 'umarmt', 'umarme', 'umarmtem', 'umarmten', 'umarmter', 'umarmtes', 'umarmtet', 'marode', 'umarmen', 'umarmende', 'umarmst', 'umarmtest', 'umrande', 'umtrete', 'umträte']|GERMAN_SPELLER_RULE
4557|mehmen|['nehmen', 'mehren', 'lähmen', 'zähmen', 'mähen', 'nähmen', 'Lehmen', 'Lähmen', 'Nehmen', 'Zähmen', 'mähten', 'sehen', 'gehen', 'zählen', 'Rahmen', 'nahmen', 'Themen', 'fehlen', 'wählen', 'Böhmen']|GERMAN_SPELLER_RULE
4558|drauß|['draus', 'drauf', 'traut', 'kraus', 'traue', 'trau', 'Braus', 'Graus', 'dräue', 'dräust', 'dräut', 'traust', 'träum', 'darauf', 'trat', 'Frau', 'trug', 'trägt', 'daraus', 'traf']|GERMAN_SPELLER_RULE
4559|Hautür|['Haustür', 'Bautür', 'Harter', 'Häuser', 'Lauter', 'Härter', 'Hardy', 'Häutig', 'Hauser', 'Haider', 'Haut', 'Halter', 'Häuten', 'Handy', 'Bautyp', 'Hauer', 'Haute', 'Handys', 'Häute', 'Zauntür']|GERMAN_SPELLER_RULE
4560|Stegbriefe|['Steckbriefe', 'Osterbriefe']|GERMAN_SPELLER_RULE
4561|aufhengen|['aufhängen', 'Hufengen', 'aushängen', 'Hüftengen', 'Aufhängen', 'Buchengen', 'aufhingen', 'Duftengen', 'aufhänge', 'Kaufengen', 'aufhängend', 'Rauchengen', 'aufheben', 'Rufengen', 'aufzeigen', 'Suchengen', 'aufdecken', 'Tauchengen', 'aufgingen', 'Taufengen']|GERMAN_SPELLER_RULE
4562|uuf|['auf', 'Ruf', 'Huf', 'luv', 'Luv', 'Zupf', 'ruf', 'zupf', 'und', 'aus', 'für', 'zu', 'um', 'zum', 'zur', 'nur', 'fünf', 'gut', 'nun', 'du']|GERMAN_SPELLER_RULE
4563|schreglich|['gräulich', 'gräflich', 'schwächlich', 'grämlich', 'grünlich', 'gräfliche', 'schrecklich', 'schwerlich', 'zuträglich', 'gräuliche', 'schmächtig', 'schwächliche', 'grässlich', 'schmählich', 'schrullig', 'gruslig', 'grämliche', 'gröblich', 'schicklich', 'schweflig']|GERMAN_SPELLER_RULE
4564|gann|['kann', 'dann', 'ganz', 'Mann', 'wann', 'Bann', 'gang', 'sann', 'rann', 'gähn', 'kenn', 'an', 'man', 'begann', 'gab', 'kam', 'wenn', 'fand', 'gewann', 'ging']|GERMAN_SPELLER_RULE
4565|atwas|['etwas', 'Fatwas', 'etwa', 'was', 'alias', 'Patras', 'absaß', 'Javas', 'Divas', 'Utas', 'Atlas', 'Eddas', 'Fatwa', 'Idas', 'Iowas', 'Katias', 'Katjas', 'Kattas', 'Sivas', 'Straß']|GERMAN_SPELLER_RULE
4566|aufhörn|['aufhören', 'aufhört', 'aufhöre', 'aufhör', 'aufhörte', 'aufhörten', 'Aufhören', 'Hufhorn', 'Rufhorn', 'aufhöbe', 'aufhöben', 'aufhörend', 'aufhörst']|GERMAN_SPELLER_RULE
4567|worbei|['vorbei', 'wobei', 'worden', 'vorher', 'Körper', 'vorne', 'werben', 'herbei', 'vorweg', 'vorüber', 'worüber', 'Corvey', 'Sorben', 'warben', 'Körbe', 'vordem', 'wölben', 'Korbes', 'volley', 'Kornei']|GERMAN_SPELLER_RULE
4568|kla|['klar', 'klag', 'klau', 'klär', 'als', 'da', 'gab', 'kam', 'km', 'gilt', 'gut', 'cm', 'galt', 'lag', 'alt', 'elf', 'gar', 'ha', 'kW']|GERMAN_SPELLER_RULE
4569|keg|['kg', 'weg', 'gen', 'reg', 'Lech', 'Pech', 'geh', 'keV', 'Zech', 'gäb', 'Häg', 'Sek', 'Weg', 'geig', 'koch', 'leg', 'der', 'den', 'des', 'dem']|GERMAN_SPELLER_RULE
4570|Dannge|['Lange', 'Dann', 'Länge', 'Danach', 'Nannte', 'Männchen', 'Dinge', 'Kannte', 'Gänge', 'Dünne', 'Dante', 'Ränge', 'Tätige', 'Tanne', 'Wanne', 'Dankte', 'Däne', 'Tanzte', 'Hanne', 'Wange']|GERMAN_SPELLER_RULE
4571|ätwas|['etwas', 'etwa', 'was', 'Javas', 'edles', 'etwaig', 'Divas', 'Utas', 'Atlas', 'Eddas', 'Fatwas', 'Idas', 'Iowas', 'Sivas', 'Straß', 'ermaß', 'sowas', 'Elvas', 'etw.']|GERMAN_SPELLER_RULE
4572|trostung|['Tröstung', 'trösten', 'Brüstung', 'tröstend', 'Entrostung', 'Fristung', 'Großtank', 'großtun', 'großtund', 'Frosting']|GERMAN_SPELLER_RULE
4573|dannge|['dann', 'danach', 'lange', 'Länge', 'nannte', 'Männchen', 'dünne', 'kannte', 'tätige', 'Gänge', 'dankte', 'tanzte', 'Ränge', 'Tanne', 'Wanne', 'Hanne', 'Wange', 'Zange', 'danke', 'hänge']|GERMAN_SPELLER_RULE
4574|wielen|['vielen', 'viele', 'fielen', 'vieler', 'vieles', 'wiegen', 'wiesen', 'willen', 'zielen', 'vielem', 'vieren', 'weilen', 'Dielen', 'Kielen', 'Sielen', 'Zielen', 'wieder', 'diesen', 'liegen', 'wegen']|GERMAN_SPELLER_RULE
4575|danng|['dann', 'danach', 'kann', 'lang', 'tätig', 'denn', 'Mann', 'dank', 'sang', 'dünn', 'dünne', 'wann', 'Hang', 'drang', 'Bann', 'Fanny', 'Hanna', 'Hanns', 'Panik', 'anno']|GERMAN_SPELLER_RULE
