geschpielt	gespielt
ängtlich	ängstlich
färtich	fertig
Karbuttgegangen	kaputtgegangen
geffangen	gefangen
drien	drin
bemerckk	bemerkt
vasst	fast
Kist	Kiste
anks	Angst
stekte	steckte
Korper	Körper
Plumste	plumpste
Plöztlich	plötzlich
möcte	möchte
liencks	links
neste	nächste
fährtich	fertig
haba	aber
Schrit	Schritt
lecheln	lächeln
sezht	setzt
oto	Otto
wishen	wissen
lachhen	lachen
katorng	Karton
rain	rein
gespand	gespannt
kaputgemach	kaputtgemacht
ferstK	versteck
Kieseden	Kisten
Sin	sind
Fertich	fertig
Woten	wollten
Flied	flieg
Hien	hin
dna	dann
erSchreten	erschrecken
Hallen	halten
larten	lachten
ginen	gingen
simer	Zimmer
ket	geht
Letsten	letzten
stüg	Stück
Lansam	langsam
Lachg	lacht
kartorn	Karton
Wakelturm	Wackelturm
schtreich	Streich
Katorn	Karton
Kartorn	Karton
valt	fallt
pulie	Pulli
vest	fest
wacklt	wackelt
versucrt	versucht
undter	unter
neteste	netteste
kenen	kennen
Jinger	Gingka
hugane	Hagane
volten	wollten
burk	Burg
volte	wollte
kletern	klettern
hagene	Hagane
fli	fiel
kaachte	krachte
erchrekt	erschreckt
kokt	kuckt
laustein	Baustein
harre	Haare
hura	hurra
kipst	kippst
kaputer	kaputter
Resde	rechte
fote	Pfote
Tatong	Karton
Korf	Kopf
karn	kann
sehn	sehen
sehst	setzt
Kakon	Karton
koput	kaputt
frülisch	fröhlich
Wolen	wollen
bauhen	bauen
eigentich	eigentlich
krabeln	krabbeln
d	da
einfar	einfach
gemuglich	gemütlich
Kieste	Kiste
loft	läuft
Tischert	T-Shirt
susamen	zusammen
Kiest	Kiste
Tea	The
borg	Burg
sinb	sind
fiartig	fertig
Leztem	letztem
KartonK	Karton
feltt	fällt
weiml	weil
deas	das
gantzen	ganzen
Bauhen	bauen
tuhen	tun
stpingt	springt
Aalles	Alles
gugen	gucken
darneben	daneben
braune-	braune
wist	Wisst
No	Nö
saz	saß
fig	fing
sahn	sahen
einm	einmal
rutchte	rutschte
Was	war
drunte	drunter
poo	Po
geladet	gelandet
foten	Pfoten
ferzweifelt	verzweifelt
veertig	fertig
möchtn	möchten
nochmall	nochmal
Beuen	bauen
Bork	Burg
Kiston	Kisten
höer	höher
hare	Haare
bishen	bisschen
hoh	hoch
sthecht	steht
glacklich	glücklich
wei	weil
wertig	fertig
wechk	weg
hallten	halten
halltet	haltet
kist	Kiste
gestaund	gestaunt
zussammen	zusammen
kugen	kucken
Gespant	gespannt
bissjen	bisschen
konsentrirt	konzentriert
korton	Karton
bauwen	bauen
las	lass
schlei	schleich
hinsesen	hinsetzen
sest	setzt
siesch	sich
erschrekten	erschreckten
kapute	kaputte
bauklötz	Bauklötze
Bell	Bello
Kartongs	Kartons
bield	Bild
maren	machen
dech	sich
sai	sein
kapotkemart	kaputtgemacht
Brausen	draußen
at	hat
klözen	Klötzen
faita	weiter
andereres	anderes
bemergen	bemerken
fal	fall
gefracht	gefragt
Eende	Ende
Katuks	Kartons
nebt	nehmt
JegaTeil	Jengateil
Jegaspiel	Jengaspiel
halet	haltet
Sopf	Zopf
Katok	Karton
fald	fallt
runeta	runter
kapurt	kaputt
Katol	Karton
kopt	kommt
danar	danach
wars	was
gellart	gelacht
gegagan	gegangen
sietzen	sitzen
kotoeng	Karton
kaputgegagan	kaputtgegangen
schpielen	spielen
staine	Steine
baues	bauen
danoch	danach
verschtek	versteck
kartonk	Karton
kartanß	Kartons
abchauen	abhauen
fastsinirt	fasziniert
Eeinen	Einen
besuh	Besuch
kotonks	Kartons
gebrach	gebracht
ausgebakt	ausgepackt
hede	Idee
gespiel	gespielt
fileicht	vielleicht
runderfalt	runterfällt
fertiggemaht	fertiggemacht
lezden	letzten
kotoak	Karton
reingenangen	reingegangen
Llas	Platz
fertikgemacht	fertiggemacht
nuhe	nur
garn	gar
katorn	Karton
mussde	musste
aufgebliben	aufgeblieben
freun	freuen
wegutarhn	wehgetan
wegetanrn	wehgetan
kotonk	Karton
haht	hat
geisth	Geist
daan	dann
gesakkt	gesagt
ahah	ah
herrausgefunden	herausgefunden
genaht	gemacht
docch	doch
hut	hat
gebrült	gebrüllt
Junga	Jenga
gaht	geht
Hör	höher
rauszusien	rauszuziehen
Tischort	T-Shirt
bewogt	bewegt
rausgehkommen	rausgekommen
bezuch	Besuch
Fraund	Freund
türm	Turm
Türm	Turm
gröser	größer
voreher	vorher
haltert	haltet
Bauklots	Bauklotz
Jitzt	jetzt
ferhtich	fertig
Woch	noch
kapot	kaputt
vorsichtg	vorsichtig
geschikt	geschickt
neugirig	neugierig
beschloß	beschloss
rapate	rappelte
Wau	Wow
Achtug	Achtung
katog	Karton
Ahha	Aha
Poblem	Problem
wakkelturmm	Wackelturm
sass	saß
Katang	Karton
hingesest	hingesetzt
runterfehlt	runterfällt
vieleicht	vielleicht
Fehlt	fällt
erschrolen	erschrocken
Fehlen	fallen
geckomen	gekommen
geganngen	gegangen
kaputgeganngen	kaputtgegangen
gessehen	gesehen
Zastörte	zerstörte
wühl	will
fertik	fertig
drinn	drin
der-	der
Fritzt	Fritz
schpeta	später
unta	unter
Speta	Später
Bauschtene	Bausteine
chaten	hatten
gewundat	gewundert
nimalz	niemals
Schünen	schönen
Katan	Karton
werschtegt	versteckt
Bewekt	bewegt
werschtürte	zerstörte
fengen	fangen
angärant	angerannt
Dannnach	Danach
drit	dritt
Bauklolz	Bauklotz
ausieht	aussieht
Bamm	Bumm
Ohr	Oh
hinfehlt	hinfällt
setsen	setzen
könn	können
Bauklohse	Bauklötze
gieb	gib
mier	mir
Schaf	schaff
Feliexs	Felix
mars	machst
schmüfelte	schnüffelte
schnüfelte	schnüffelte
Felixs	Felix
drete	drehte
verstekt	versteckt
fase	versteckt
sits	sitz
ranta	runter
Kradelt	krabbelt
ungefalen	umgefallen
Mann	Man
rucht-	rutscht
sist	ist
kapput	kaputt
Kiender	Kinder
kiendern	Kindern
blauKloz	Bauklotz
baber	aber
kabelt	krabbelt
hiensetzen	hinsetzen
Kaputgegangen	kaputtgegangen
Tobie	Tobi
marg	mag
katongs	Kartons
gett	geht
bestimt	bestimmt
Kato	Karton
sidzt	sitzt
kato	Karton
tischört	T-Shirt
Spil	Spiel
rann	ran
weckseln	wechseln
Pläte	Plätze
katan	Karton
packet	Paket
kipte	kippte
Baucklöze	Bauklötze
dauen	bauen
letsten	letzten
Stehn	Stein
drauftuhen	drauftun
forsichtich	vorsichtig
sic	sich
draufsetst	draufsetzt
loift	läuft
negenzwo	nirgendswo
sturtst	stürzt
festnalt	festhalten
iint	ist
egehtwas	irgendwas
grusliges	Gruseliges
gemergt	gemerkt
Freude	Freund
machnn	machen
zichzen	sitzen
sichzet	setzt
wakcel	wackel
Helt	Hält
stene	Steine
Pahr	paar
Sammstag	Samstag
tom	Turm
Ales	Alles
coooles	Cooles
Eifelturm	Eiffelturm
Püramide	Pyramide
endeckte	entdeckte
Kis=te	Kiste
getraümt	geträumt
gehrade	gerade
sehtzen	setzen
vollt	wollt
schrid	Schritt
runtergehfalen	runtergefallen
gehstorben	gestorben
Wuf	Wuff
geleichzeitich	gleichzeitig
belter	bellte
Fligende	fliegende
umbekante	Unbekannte
werend	während
fetig	fertig
buen	bauen
Kton	Karton
hinain	hinein
rauta	runter
ausananda	auseinander
ferapredeten	verabredeten
fatift	vertieft
sesel	Sessel
hoka	Hocker
rar	war
haha	Hocker
ferabschideten	verabschiedeten
Kadong	Karton
reinzuKomen	reinzukommen
reingekomen	reingekommen
undam	unterm
kateng	Karton
wüll	will
angstwol	angstvoll
kicht	kriecht
kisde	Kiste
sinst	sitzt
kabunt	kaputt
anst	Angst
kmt	kommt
frochen	freuen
blözin	Blödsinn
gewackeld	gewackelt
schluß	Schluss
kaputgegahngen	kaputtgegangen
kapt	kaputt
wirder	wieder
Spilen	spielen
beckam	bekam
Turn	Turm
Holzklotzen	Holzklötzen
fagte	fragte
Reuber	Räuber
Petrik	Patrick
Schok	Schock
dreksspatz	Dreckspatz
bemehrk	bemerk
gehen-	gehen
zussamen	zusammen
krablt	krabbelt
Werend	Während
setz	setzt
Juhnge	Junge
weider	weiter
wierd	wird
zich	sich
schbrint	springt
walezt	verletzt
kriescht	kriecht
tote	Tode
Schan	Can
nicks	nix
ckisde	Kiste
andren	anderen
niht	nicht
schlum	schlimm
lachden	lachten
wakelturm	Wackelturm
entlich	endlich
ame	Arme
erSchroken	erschrocken
knalt	knallt
vro	froh
Sätzen	setzen
Nartürlich	natürlich
mistferstendlis	Missverständnis
ferschütet	verschüttet
auslert	ausleert
Müleimer	Mülleimer
verückt	verrückt
roimt	räumt
töte	Tüte
Tepich	Teppich
Stabsaugerbeutel	Staubsaugerbeutel
ausleren	ausleeren
geplazt	geplatzt
Gereusch	Geräusch
stannd	stand
Schubsauger	Staubsauger
fäng	fängt
as	aß
geschlabert	geschlabbert
drethe	drehte
Kuken	Kucken
ausweseln	Auswechseln
Dultel	Beutel
fol	voll
Unt	Und
kast	kratzt
einr	einer
Doltel	Beutel
sat	sagt
ber	der
Puf	puff
denck	denk
schif	schief
daneden	daneben
geforfen	geworfen
lehren	leeren
schmeisen	schmeißen
Arber	Aber
vestheld	festhält
Dreckt	Dreck
schdaupsauger	Staubsauger
saukt	saugt
schbrinkt	springt
gannse	ganze
schdaup	Staub
gewangen	gefangen
Knochel	Knochen
beld	bellt
sol	soll
hollt	holt
sag	Sack
wegwerven	wegwerfen
ziegt	zieht
aufgestaub	aufgestaubt
rausgehold	rausgeholt
gdacht	gedacht
Staubsaugertute	Staubsaugertüte
fahnt	fand
zert	zerrt
staupsaugt	staubsaugt
sogen	Sorgen
Staupsauger	Staubsauger
Mülltone	Mülltonne
fersehen	Versehen
ausgesaubt	aufgesaugt
Büll	Müll
dise	diese
getnichtmer	Gehtnichtmehr
dadchte	dachte
ziehn	ziehen
beute	Beutel
aufreumen	aufräumen
staupsaugen	Staubsaugen
schleft	schläft
StaupsaugerBetel	Staubsaugerbeutel
ferfolkt	verfolgt
StaupsaugerBtel	Staubsaugerbeutel
zereist	zerreißt
Ecker	Ecke
uund	und
sihet	sieht
Staubsaugrr	Staubsauger
verstet	versteht
anz	an
staupsauger=beutel	Staubsaugerbeutel
erchrak	erschrak
foll	voll
undten	unten
fligen	fliegen
staudsaugen	staubsaugen
doden	Boden
staudt	staubt
deld	bellt
hörd	hört
dautel	Beutel
Leher	leer
dellt	bellt
ferster	versteht
deitel	Beutel
zerte	zerrte
wehre	wäre
agreßiw	aggressiv
Staubsaugerbeuter	Staubsaugerbeutel
hätte	hatte
StabsaugerBeutel	Staubsaugerbeutel
vressnapf	Fressnapf
kukcte	kuckte
kans	ganz
Staupsaugerbeutel	Staubsaugerbeutel
festgekralt	festgekrallt
Halzbant	Halsband
gepagt	gepackt
egsploson	Explosion
reumt	räumt
nemen	nehmen
heng	häng
drek	Dreck
zürük	zurück
Den	Denn
würft	wirft
gerauschen	Geräuschen
Staupsaugen	staubsaugen
tuht	tut
Wuhf	Wuff
aufgehplatz	aufgeplatzt
ogentwie	irgendwie
Hum	Hm
erschrack	erschrak
Mülleinmer	Mülleimer
kreisst	kreist
saugtbeutel	Saugbeutel
geblasst	geplatzt
kanst	kannst
aufpast	aufpasst
ersehen	Versehen
gin	ging
Boeutel	Beutel
auslerrgen	ausleeren
fahn	fallen
ris	Riss
tute	Tüte
eplodirt	explodiert
Explodirt	explodiert
Staubtsaugt	staubsaugt
gereuch	Geräusch
krochen	Knochen
auslern	ausleeren
dpe	der
tütte	Tüte
leut	laut
plesiert	passiert
wekselt	wechselt
zerissen	zerrissen
kalut	kaputt
eksplodiert	explodiert
drecksige	Dreckige
zulezt	zuletzt
einz	eins
Munt	Mund
drinne	drinnen
drekuk	dreckig
Daw	Da
nam	nahm
Dabhei	Dabei
Plötslirch	Plötzlich
vol	voll
Hunderfutter	Hundefutter
schönnen	schönen
ubersetzt	übersetzt
hofentlich	Hoffentlich
StaubsaugerMüllbeutel	Staubsauger-Müllbeutel
schnüfellte	schnüffelte
Staugtsaugt	staubsaugt
Knochns	Knochens
kralt	krallt
zerreist	zerreißt
Plotzlich	Plötzlich
Lerm	Lärm
Hundekse	Hundekekse
Mulleimer	Mülleimer
Wonzimer	Wohnzimmer
Staupsauckt	staubsaugt
fersehn	Versehen
Bäutel	Beutel
Baütel	Beutel
Bäute	Beutel
bode	Boden
Bautel	Beutel
eksplodirt	explodiert
Staubsaugbeutel	Staubsaugerbeutel
ries	riss
Staubsaugerbautel	Staubsaugerbeutel
deck	Dreck
aub	ob
dabai	dabei
wirde	wieder
beckomt	bekommt
bestim	bestimmt
Echsplosohn	Explosion
fehrlang	verlangt
lekeren	leckeren
klefte	kläffte
eggal	egal
haubtsach	Hauptsache
bekome	bekomme
verwirtt	verwirrt
Hudeknochen	Hundeknochen
Wohnug	Wohnung
Staudsauger	Staubsauger
Bütelel	Beutel
belst	bellst
aufsauckt	aufsaugt
pasirte	passierte
erschregte	erschreckte
fuste	wusste
umbedieng	unbedingt
penk	peng
beschstimt	bestimmt
staupt	staubt
staupsauber	Staubsauger
Staupsauber	Staubsauger
saupt	saugt
staupboeutel	Staubbeutel
leren	leeren
müleimer	Mülleimer
bätelte	bettelte
boeutel	Beutel
Hundkekse	Hundekekse
kuht	kuckt
Staubsaugebeutel	Staubsaugerbeutel
Hundekekre	Hundekekse
kreilt	krallt
Haltzleine	Halsleine
flickt	fliegt
ferschütelt	verschüttet
geschmisen	geschmissen
ustaubsauger	staubsaugen
Futernapf	Futternapf
zein	sein
rauskenommen	rausgenommen
Staubsaugerbeultel	Staubsaugerbeutel
riese	Risse
Denn	Dann
geblatz	geplatzt
schtaubsaugt	staubsaugt
zhit	zieht
Staup	Staub
fühlen	wühlen
dusch	durch
gegent	Gegend
iere	ihre
Kecke	Kekse
must	musst
keckse	Kekse
Keckse	Kekse
reintuhen	reintun
halsban	Halsband
fiehl	fiel
Wonung	Wohnung
saubsauger	Staubsauger
Stubbeutel	Staubbeutel
endsogen	entsorgen
forderbeine	Vorderbeine
Stubsauger	Staubsauger
Aufraumen	aufräumen
Beld	bellt
Wow	Wau
benomen	benommen
Ecksplusiom	Explosion
stauptsaugt	staubsaugt
wererend	während
LiblingsKnochen	Lieblingsknochen
mar	macht
wieh	will
Beist	beißt
geligt	gelingt
Kmochen	Knochen
schmütz	Schmutz
schockirt	schockiert
weckgestaubt	weggestaubt
stummt	stimmt
abgerisen	abgerissen
fahsocht	versuchte
Halskete	Halskette
geschi	geschieht
plazte	platzte
Abeit	Arbeit
gehmacht	gemacht
erger	Ärger
alein	allein
saah	sah
zulasen	zulassen
widerzukrigen	wiederzukriegen
krickte	kriegte
gereusch	Geräusch
Läkelie	Leckerlie
herau	heraus
geplast	geplatzt
Schdaubsauga	Staubsauger
Muste	musste
wonte	wohnte
gerorch	Geräusch
kmochen	Knochen
Mus	muss
böltel	Beutel
wegseln	wechseln
schtaubsaugen	staubsaugen
sha	sah
schtaubsaugte	staubsaugte
schtaunde	staunte
Lehren	leeren
schtaubsauger	Staubsauger
wegschmis	wegschmiss
grif	griff
haltsband	Halsband
schtaub	Staub
gelert	geleert
endschuldigte	entschuldigte
hollte	holte
DvD	DVD-
Film	Film-
Kuchenabteilung	Küchenabteilung
versträut	verstreut
zertte	zerrte
KnochenKeckse	Knochenkekse
fersen	Versehen
aufgesaukt	aufgesaugt
trarich	traurig
mül	Müll
karzt	kratzt
drekig	dreckig
zurüq	zurück
bechlosen	beschlossen
Hundeschüsel	Hundeschüssel
geplazte	geplatzte
Lekerlis	Leckerlis
auszulern	auszuleeren
schnapte	schnappte
knal	Knall
staubtsaugt	staubsaugt
schlaft	schläft
desaugt	gesaugt
hult	holt
sprengen	springen
Hausabeit	Hausarbeit
Kese	Kekse
Pölsich	Plötzlich
staugsaugertüte	Staubsaugertüte
fast	fest
Krazt	kratzt
bast	platzt
bissi	bisschen
wüten	wütend
bissch	bisschen
Leckerlie	Leckerli
Hundeschüzel	Hundeschüssel
serrizen	zerrissen
Staupsaugt	staubsaugt
Staupgesaugt	staubgesaugt
nachgekugt	nachgekuckt
wegschmeisen	wegschmeißen
zurükhaben	zurückhaben
beobachdef	beobachtet
schtaubp	Staub
gesaukt	gesaugt
schtaubptsagerbeutel	Staubsaugerbeutel
behindet	behindert
halzband	Halsband
stauptsaukt	staubsaugt
staupsaukt	staubsaugt
esesen	Essen
leat	leert
staupsauger	Staubsauger
exspplusirt	explodiert
schmutsig	schmutzig
Schtaupsauger	Staubsauger
filen	vielen
Schmuts	Schmutz
weiten	weitem
SchtaupSag	Staubsack
Schtaupsag	Staubsack
bedeld	bettelt
sagras	zerkratzt
Schtaup	Staub
ägstra	extra
Hausabeid	Hausarbeit
sauht	saugt
staubsaugabeutel	Staubsaugerbeutel
Fuss	Fuß
spriegt	springt
umsonzt	umsonst
Knal	Knall
staup	Staub
länt	lehnt
rausgenomen	rausgenommen
Halsban	Halsband
aufgefan	aufgefangen
vevvnden	verschwundenen
keke	Kekse
stautsaugt	staubsaugt
saein	sein
frssnaf	Fressnapf
sagut	saugt
stautsaugter	Staubsauger
Bötell	Beutel
bibgt	bringt
Bötel	Beutel
Mundt	Mund
tepich	Teppich
machs	machst
plat	platz
schlaffen	schlafen
nichtt	nicht
reisen	reißen
Hundekeckse	Hundekekse
Leren	leeren
weckschmeißt	wegschmeißt
kaltet	haltet
Nerfige	nervige
gehsaugt	gesaugt
gereuchen	Geräuschen
nigt	nickt
und	ud
entglich	endlich
nerfig	nervig
wärend	während
möcht	möchte
gelherm	Gelärm
horen	hören
gestaupt	gestaubt
entsetst	entsetzt
Staupsaugabeutel	Staubsaugerbeutel
Mühl	Müll
gegrast	gekratzt
umSons	umsonst
wiede	wieder
Hundekesse	Hundekekse
Stab	Staub
Stabbeutel	Staubbeutel
angebelt	angebellt
Ziet	zieht
seuor	sauer
schtünt	stimmt
stubdeutel	Staubbeutel
halsbant	Halsband
Jeds	Jetzt
vieder	wieder
geklekert	gekleckert
geStaugt	gesaugt
hundekeke	Hundekekse
kralen	Krallen
sauckt	saugt
staubsauker	Staubsauger
blatst	platzt
glücklisch	glücklich
Nachmitag	Nachmittag
schläfschen	Schläfchen
versen	Versehen
Hundeknchen	Hundeknochen
aufsaukt	aufsaugt
Möleimer	Mülleimer
Beu-tel	Beutel
de	der
neksten	nächsten
minut	Minute
Fur	Für
vur	für
auss	aus
nabf	Napf
ase	alle
Staudsaugerbeutel	Staubsaugerbeutel
ausban	ausbauen
geesnabt	geschnappt
zerplazt	zerplatzt
möl	Müll
wägwerfen	wegwerfen
Hundkeckse	Hundekekse
endfernt	entfernt
Hundknochen	Hundeknochen
eingesaut	eingesaugt
Mültone	Mülltonne
klamat	klammert
wohnug	Wohnung
ferteilt	verteilt
gespild	gespielt
auslehren	ausleeren
heltt	hält
Halsbant	Halsband
gerissin	gerissen
Hundelekerlis	Hundeleckerlis
wonzimmer	Wohnzimmer
benuzt	benutzt
gemucklich	gemütlich
eke	Ecke
beultel	Beutel
zumm	zum
mitt	mit
kiksen	Keksen
zitt	zieht
hosee	Hose
boltel	Beutel
plazt	platzt
Schtaubsaugerbeutel	Staubsaugerbeutel
Schtaubsaugen	Staubsaugen
ausgerut	ausgeruht
Schtaubsauger	Staubsauger
lekalis	Leckerlis
gefan	gefahren
Schtaubsaugerbeutes	Staubsaugerbeutel
ferfen	werfen
beschlis	beschließ
grgern	ärgern
zaris	zerriss
erwicht	erwischt
dor	da
mull	Müll
schmeizt	schmeißt
reizt	reißt
umsontst	umsonst
Staubsougen	staubsaugen
Bochtel	Beutel
Weckschmeisen	wegschmeißen
Bocheltel	Beutel
Zackrazen	zerkratzen
Pasiert	passiert
Schlime	Schlimmes
zackazt	zerkratzt
Frocht	freut
verügt	verrückt
wünderschöner	wunderschöner
Dreg	Dreck
disses	dieses
fagt	fragt
sert	zerrt
zärrt	zerrt
staubsaukt	staubsaugt
Kralen	Krallen
einmarl	einmal
Kralt	krallt
Sargt	sagt
staubsagebeutel	Staubsaugerbeutel
bichen	bisschen
Wingsten	wenigstens
langweilich	langweilig
gesaupt	gesaugt
geckukt	gekuckt
knohen	Knochen
eingesaukt	eingesaugt
Knohen	Knochen
einsaupte	einsaugte
dehn	den
sahk	Sack
vieleiht	vielleicht
fehrhindert	verhindert
kete	Kette
sarisen	zerrissen
Dedeektive	Detektive
Abrobos	apropos
Hundeleckelis	Hundeleckerlis
herraußgeschleudert	herausgeschleudert
amfang	Anfang
hundekeckse	Hundekekse
Schüsel	Schüssel
Lerte	leerte
verschlmutzt	verschmutzt
geschtaubt	gestaubt
mitgenomen	mitgenommen
gefast	gefasst
kexcken	Kekschen
gekrickt	gekriegt
verükte	verrückte
aufgesaut	aufgesaugt
bestint	bestimmt
ind	in
Halzband	Halsband
krats	kratz
Keste	Kekse
ferschüttet	verschüttet
kralte	krallte
genüslich	genüsslich
müllbeütel	Müllbeutel
auslehen	ausleeren
sparang	sprang
anschlisend	anschließend
StauPsauger	Staubsauger
wong	Wohnung
weckesenn	wechseln
gat	gar
Plazte	platzte
Staubsauga	Staubsauger
sauba	sauber
geschaubt	gestaubt
Drickich	dreckig
mis	mit
Stauptsauga	Staubsauger
saupa	sauber
Küsche	Küche
Kegse	Kekse
kut	kuckt
a	er
decke	Dreck
Staupsauga	Staubsauger
Abes	Aber
beudel	Beutel
gesackt	gesagt
geresen	gefressen
derek	Dreck
facht	wacht
stausauger	Staubsauger
wegschmaisen	wegschmeißen
gemach	gemacht
kugte	kuckte
öffnette	öffnete
geffallen	gefallen
wonung	Wohnung
hu	zu
augr	Auge
isr	ist
zitzt	sitzt
Eke	Ecke
ausfersehen	ausversehen
mm	hm
benk	denk
wetig	fertig
hauhau	wauwau
sags	sagst
hausabeit	Hausarbeit
Staubsagerbeutel	Staubsaugerbeutel
schmuzik	schmutzig
hauhauhau	wauwauwau
bestumt	bestimmt
eruicht	erwischt
halzbant	Halsband
erwist	erwischt
geblatzt	geplatzt
zmutzig	schmutzig
gezakt	gesagt
got	Gott
ten	denn
basirt	passiert
erzelt	erzählt
End	Ende
krack	Krach
einStaupt	einstaubt
waselt	wechselt
Staupbeutel	Staubbeutel
Mull'secke	Müllsäcke
taucht	tauscht
stauptsack	Staubsack
stausack	Staubsack
rahn	ran
als	alles
Hundekese	Hundekekse
enfernt	entfernt
Staubeutel	Staubbeutel
weckzuschmeisen	wegzuschmeißen
Hundkese	Hundekekse
geckratz	gekratzt
reum	räum
aufgereumt	aufgeräumt
ausgeschütelt	ausgeschüttelt
Esstüke	Essstücke
Beuter	Beutel
schpiezen	spitzen
aufgepratzt	aufgeplatzt
lehrt	leert
aus	raus
lermh	Lärm
fill	fiel
nehr	näher
birngt	bringt
Lekerchen	Leckerchen
Läckerchen	Leckerchen
klamert	klammert
zihen	ziehen
beginnnen	beginnen
Eledigung	Erledigung
Staubseuger	Staubsauger
hab	hat
gestaub	gestaubt
Staubseugertüte	Staubsaugertüte
Stabseugertüte	Staubsaugertüte
Plach	Platsch
Staeub	Staub
zärte	zerrte
Starbsaugen	staubsaugen
Erstaund	erstaunt
wegt	weg
kugkt	kuckt
mülleimmer	Mülleimer
ferhindern	verhindern
kugck	kuck
gereuche	Geräusche
puzte	putzte
schüsel	Schüssel
puzen	Putzen
Belte	bellte
mülaeimer	Mülleimer
Schmeisen	schmeißen
krazte	kratzte
sieine	seine
reumen	räumen
sauagt	saugt
zupt	zupft
wechschmeisen	wegschmeißen
Beurtel	Beutel
Schrek	Schreck
rünter	runter
krazt	kratzt
Samelt	sammelt
knochn	Knochen
aufreumte	aufräumte
Inochen	Knochen
garade	gerade
wegsuschmeißen	wegzuschmeißen
Jeztt	Jetzt
sieht	zieht
loker	locker
do	da
aum	um
schreg	Schreck
bäutel	Beutel
strünz	stürz
felgt	fegt
gebutz	geputzt
Reumt	räumt
örgendwoanders	irgendwoanders
überacht	überrascht
niemt	nimmt
Miemt	nimmt
niks	nix
won	wo
HundeKese	Hundekekse
schmeist	schmeißt
möchete	möchte
berhalten	behalten
Mißchon	Mission
dreg	Dreck
Früstug	Frühstück
erschrag	erschrak
Bu	Buh
ar	Ah
Rus	raus
schri	schrie
spiß	Spieß
riß	riss
Frrüstug	Frühstück
geretet	gerettet
Staubsager	Staubsauger
Stabsauger	Staubsauger
dachin	dahin
schnapen	schnappen
gekwicht	gequietscht
nachber	Nachbar
nachbeer	Nachbar
bissen	bisschen
Beelt	bellt
machts	machst
schik	schick
schnabst	schnappst
überascht	überrascht
zeris	zerriss
hundekese	Hundekekse
plöchlich	plötzlich
gegang	gegangen
unsonst	umsonst
wieeder	wieder
schtausaugt	staubsaugt
sakel	Sack
gplotz	geplatzt
ergermachende	ärgermachende
beltte	bellte
erschrekte	erschreckte
Staupkessel	Staubkessel
Muter	Mutter
ferspochen	versprochen
lerm	Lärm
wig	weg
zuröck	zurück
Töte	Tüte
His	hieß
Hollt	holt
Staubsaugen	Staubsauger
möhte	möchte
Stabsaugte	staubsaugte
einzuSchlafe	einzuschlafen
laud	laut
bemekte	bemerkte
start	starrt
folen	vollen
Ggnse	ganze
kletet	klettert
expodrte	explodierte
aschrekt	erschreckt
Knoche	Knochen
ergtet	ergattert
Ers	Er
KochenKekse	Knochenkekse
Prefeckte	perfekte
Staugsauger	Staubsauger
deb	den
leget	legt
staubsaukte	staubsaugte
arschroken	erschrocken
staubsaugeboltel	Staubsaugerbeutel
hengte	hängte
zwichen	zwischen
wein	rein
Plötzlisch	Plötzlich
saukte	saugte
obwoll	obwohl
rischtung	Richtung
hillt	hielt
fesst	fest
Pam	Bam
vestgehalten	festgehalten
geriesen	gerissen
hungrieg	hungrig
unvorsigtig	unvorsichtig
Sag	Sack
staudsaugt	staubsaugt
lekelis	Leckerlis
weksaugt	wegsaugt
zid	zieht
explodirt	explodiert
Drek	Dreck
fliggt	fliegt
lekerlis	Leckerlis
Expliosion	Explosion
Kerpst	Herbst
reumpte	räumte
drite	dritte
MitargsSchlarf	Mittagsschlaf
kleterte	kletterte
zererte	zerrte
fleicht	vielleicht
Leckachen	Leckerchen
obt	ob
opt	ob
Haltsband	Halsband
musst	muss
lern	Lärm
vach	wach
gieng	ging
fröde	Freude
wobei	vorbei
möchde	möchte
wang	fang
ausgehrut	ausgeruht
gehhört	gehört
aufgehstanden	aufgestanden
HundeKegse	Hundekekse
aufgehgehsaugt	aufgesaugt
staupsaupsaugehrboytel	Staubsaugerbeutel
gehgangehn	gegangen
gehgehn	gegen
gehbliben	geblieben
gehBeld	gebellt
widerhaben	wiederhaben
darun	daran
gehzogehn	gezogen
staubsauckt	staubsaugt
einfahch	einfach
duich	durch
TEH	THE
Rumt	räumt
mher	mehr
Eäschrocken	erschrocken
sgte	sagte
vestdehden	verstanden
frgt	fragt
Dass	das
Erns	Ernst
mah	mach
nalütlich	natürlich
Plölich	plötzlich
nür	nur
ümüklich	unmöglich
gim	gib
keksse	Kekse
dem	denn
plölich	plötzlich
sak	Sack
bust	putzt
gase	ganze
kuk	kuck
schdapsauger	Staubsauger
aufgesauk	aufgesaugt
bochtel	Beutel
umbdikt	unbedingt
bchtel	Beutel
ferkste	verkratzte
ferksde	verkratzte
kse	ganze
ichn	hin
gasen	ganzen
fike	fliege
gse	ganze
drekhaufen	Dreckhaufen
umglükstag	Unglückstag
huld	holt
gugckt	guckt
-aufgestanden	aufgestanden
StaubsaugerBäutel	Staubsaugerbeutel
draufgekletert	draufgeklettert
raußnehmen	rausnehmen
genärft	genervt
aufgerisen	aufgerissen
komomt	kommt
Oye	Oje
Wohnog	Wohnung
eingesaubt	eingesaugt
umveckzeln	umwechseln
schmuzig	schmutzig
Kekze	Kekse
köntest	könntest
liet	Lied
