gesprongen	gesprungen	1
warssa	Wasser	1
flutst	flutscht	1
leuf	läuft	1
Schpasien	spazieren	1
umer	über	1
maur	Mauer	1
blad	Blatt	1
wükend	wütend	1
komzeichen	Kommzeichen	1
renenen	rennen	1
gefelt	gefällt	3
erzahlt	erzählt	2
rantten	rannten	1
plietschnass	plitschnass	1
Spasiren	Spazieren	1
schnelle	schnell	1
ausgerucht	ausgerutscht	1
schnlle	schnell	1
senelle	schnell	1
gespurge	gesprungen	1
gehren	gern	2
geckut	gekuckt	2
undd	und	1
nuhr	nur	1
hiter	hinter	5
Sechrosenblat	Seerosenblatt	1
schnnel	schnell	2
tad	tat	1
Und-	Und	1
züruck	zurück	5
er-	er	1
frsch-	Frosch	1
Steken	stecken	1
Spriengt	springt	2
über-	über	1
auch-	auch	1
gantze	ganze	3
reis	reiß	2
jahrkt	jagt	1
Plözlig	Plötzlich	1
wiend	Wind	1
gasie	Gassi	3
schbarziehn	spazieren	1
egendwas	irgendwas	1
gan	kann	2
lohs	los	1
wehg	weg	1
sihd	sieht	1
Mauh	Mauer	1
schprint	springt	1
inderher	hinterher	1
jugt	juckt	1
daruber	darüber	2
kartong	Karton	25
krichen	kriechen	1
zetzt	setzt	1
wellt	fällt	1
Kartonks	Kartons	1
spilen	spielen	23
umgekipt	umgekippt	1
krtog	Karton	1
Maxs	Max	1
schteine	Steine	2
verschtekt	versteckt	2
vo	wo	2
verschteckt	versteckt	4
polotslich	plötzlich	1
bewekte	bewegte	2
sher	sehr	2
fiel	viel	6
raute	runter	1
versuckt	versucht	1
wonderan	wundern	1
od	ob	1
limlich	nämlich	1
grabe	grade	1
wieber	wieder	1
odwoll	obwohl	1
Hoker	Hocker	1
dadei	dabei	1
helt	hält	13
Kugen	kucken	2
Past	passt	1
schlüft	schlüpft	1
Katong	Karton	51
kricht	kriecht	8
wäg	weg	4
stürst	stürzt	4
rügt	rückt	1
kobf	Kopf	1
gekrabelt	gekrabbelt	4
krakelt	krabbelt	1
sezen	setzen	7
Popa	Popo	1
lüft	läuft	1
locht	lacht	1
Gärken	Görken	1
Burk	Burg	11
kieste	Kiste	6
ferstekt	versteckt	5
Donach	Danach	1
zetzten	setzen	1
pop	Popo	1
Baupleze	Bauklötze	1
Kartong	Karton	52
Konzentrirt	konzentriert	2
Nah	Na	2
konzentrirt	konzentriert	1
Auser	Außer	2
Aauf	Auf	3
Tomas	Thomas	2
steinklöse	Steinklötze	1
Katon	Karton	25
denoch	dennoch	1
letzen	letzten	2
katong	Karton	30
D	Da	1
kinda	Kinder	1
loaft	lauft	1
Herrum	herum	1
katon	Karton	11
stzen	setzen	1
erschrerten	erschreckten	1
ie	sie	1
schrek	Schreck	2
schteht	steht	1
nöchte	möchte	1
hingefahlen	hingefallen	1
gebällt	gebellt	1
trunter	drunter	1
plozlich	plötzlich	1
traufsetzen	draufsetzen	1
stant	stand	5
innen	ihnen	1
vertig	fertig	15
emstürzt	umstürzt	1
lesten	letzten	1
Geschaft	Geschafft	2
hilten	hielten	3
Plöztich	Plötzlich	1
Klefte	kläffte	1
lusst	Lust	1
ferkricht	verkriecht	1
schwub	schwupp	1
englisch	endlich	1
hilt	hielt	29
starten	starrten	1
löscher	Löcher	1
kinde	Kinder	1
zu-	zu	1
wir	wird	1
sehzt	setzt	1
gest	Geist	1
untem	unterm	1
kister	Kiste	1
Bauklöze	Bauklötze	3
baun	Bauen	2
langsum	langsam	1
kaputgegangen	kaputtgegangen	9
gefalln	gefallen	2
momend	Moment	2
erschroken	erschrocken	24
gekischert	gekichert	1
gehtnichmehr	Gehtnichtmehr	1
meue	neue	1
feherapredet	verabredet	2
konzendriert	konzentriert	1
moch	noch	1
bemergt	bemerkt	7
turn	Turm	1
gluck	Glück	5
bauklöze	Bauklötze	2
hust	huscht	1
vorlezten	vorletzten	2
trauf	drauf	1
ferstehen	verstehen	2
sönes	schönes	1
gehkommen	gekommen	1
Holzklotze	Holzklötze	1
gehbracht	mitgebracht	1
ware	war	1
kapputgeht	kaputtgeht	1
ihnsehtzen	hinsetzen	1
nihgs	nix	1
Hol-zklotzen	Holzklötzen	1
weinug	Meinung	1
Glücklig	glücklich	1
ahben	haben	1
gehbaut	gebaut	1
Alar	Aber	1
sezt-	setzt	1
uor	wo	1
rausgekomen	rausgekommen	2
gelaht	gelacht	2
Boby	Bobby	4
Katog	Karton	6
siets	sitzt	1
all	alle	1
sezt	setzt	3
koMt	kommt	1
Kertong	Karton	1
jeims	James	1
pond	Bond	1
gebat	gebaut	1
fersteckt	versteckt	9
hingesezt	hingesetzt	3
umgefalen	umgefallen	3
gewunderd	gewundert	1
pakt	packt	1
fäst	fest	2
kloz	Klotz	1
Katonk	Karton	4
driene	drin	2
Kartonk	Karton	4
drine	drin	13
neugirisch	neugierig	1
setst	setzt	2
piestole	Pistole	1
rausgehschossen	rausgeschossen	1
Treud	Freund	1
Kartan	Karton	2
passirte	passierte	2
umgeffalen	umgefallen	1
fasst	fast	9
häftigen	heftigen	1
natülich	natürlich	1
tsteht	steht	1
drinen	drinnen	15
higeset	hingesetzt	1
wakelt	wackelt	11
blos	bloß	2
forsichtig	vorsichtig	5
fänkt	fängt	2
wakeln	wackeln	2
kipt	kippt	2
seftz	seufzt	1
Hlfe	Hilfe	1
Bauklöte	Bauklötze	1
geschnapt	geschnappt	4
ferstegt	versteckt	4
hinsetsen	hinsetzen	5
kibt	kippt	1
zaubergiste	Zauberkiste	1
schpetr	später	1
unlen	unten	1
wid	wieder	1
Bauklötzchin	Bauklötzchen	1
wakelte	wackelte	9
kartog	Karton	2
wertich	fertig	2
gevallen	gefallen	1
baar	aber	1
Bauklözen	Bauklötzen	1
fiele	viele	1
lezte	letzte	1
krabelt	krabbelt	9
gerada	gerade	1
draf	drauf	2
rundergefallen	runtergefallen	1
wallte	wollte	1
pasiert	passiert	22
runtagefallen	runtergefallen	1
Halz	Hals	1
sasen	saßen	7
Langweiten	langweilen	1
blöslich	plötzlich	1
woll	wohl	6
Nartbarschaft	Nachbarschaft	1
begruste	begrüßte	1
nimmich	nämlich	1
Domminick	Dominick	1
umtern	untern	1
beweckte	bewegte	1
ruste	rutschte	1
knalte	knallte	17
gengen	gegen	1
gihn	ging	1
seitgte	zeigte	1
Bauklöse	Bauklötze	1
Torm	Turm	8
JengaTorm	Jengaturm	1
Kartongt	Karton	4
wast	fast	7
sesen	setzen	2
gesest	gesetzt	1
Leo	Leon	1
grin	drin	1
dren	drin	1
Ronald	Ronaldo	1
gekokt	gekuckt	4
Rauß	raus	1
zietzen	sitzen	1
Katongs	Kartons	1
Kantong	Karton	1
hinsezen	hinsetzen	4
fiell	fiel	1
möste	möchte	1
Wen	Wenn	5
Koton	Karton	1
wohlte	wollte	7
kabutgeganen	kaputtgegangen	1
Glük	Glück	1
gefanen	gefangen	1
gespant	gespannt	6
Geber	gelber	1
rauß	raus	12
verstckt	versteckt	1
veticht	fertig	1
sans	saß	1
kartag	Karton	1
aunwol	obwohl	1
zubrochen	zerbrochen	1
Bam	kam	1
Hols	Holz	1
Hozlteil	Holzteil	1
duen	tun	1
Leste	letzte	1
tail	Teil	1
Turmm	Turm	4
insezen	hinsetzen	1
Kaoton	Karton	1
erstcaunt	erstaunt	1
Krabeln	krabbeln	1
Holzkloze	Holzklötze	1
Aallle	Alle	1
bewekt	bewegt	2
Bauklözte	Bauklötze	1
nu	nur	1
Bauklozt	Bauklotz	1
Bauklöste	Bauklötze	1
sezte	setzte	3
Plöztlch	Plötzlich	1
frakten	fragten	1
te	da	1
schnupfte	schnupperte	1
vorletzdes	vorletztes	1
drauftuen	drauftun	1
lezten	letzten	2
schop	schob	1
rechz	rechts	2
grischt	kriecht	1
sehtz	setz	1
ralsgegommen	rausgekommen	1
hinggefallen	hingefallen	1
woh	wo	3
rausgegommen	rausgekommen	1
gefahlen	gefallen	6
kaputgehgangen	kaputtgegangen	2
unfal	Unfall	2
belht	bellt	2
Kihste	Kiste	1
weihl	weil	2
umfelt	umfällt	2
glühg	Glück	1
gebliben	geblieben	3
Kisste	Kiste	1
Sontag	Sonntag	2
gespilt	gespielt	1
spil	Spiel	6
solen	sollen	3
diser	dieser	2
sedzen	setzen	1
unz	uns	2
dises	dieses	4
oeu	oh	1
jez	jetzt	2
Linbligsspil	Lieblingsspiel	1
ande	andere	1
lamgsam	langsam	2
rutergefalen	runtergefallen	2
gu	Glück	1
bas	pass	2
fosichtig	vorsichtig	1
solz	sollst	1
lamgsa	langsam	1
vosichtig	vorsichtig	1
vosichig	vorsichtig	1
fasichtig	vorsichtig	1
balt	bald	1
runergfalen	runtergefallen	1
uberall	überall	3
kaube	glaube	1
grochen	gerochen	1
holzstei	Holzstein	1
fosicht	Vorsicht	3
schrieh	schrie	5
lechilt	lächelt	1
frsucht	versucht	1
bach	brach	1
erseken	erschrecken	1
erkamt	herkamt	1
JengerTurm	Jengaturm	1
aben	haben	1
fertich	fertig	3
vertich	fertig	5
hinnsetzen	hinsetzen	2
ich	sich	2
gehefalen	gefallen	2
pahr	paar	1
Baukl-özien	Bauklötzchen	1
wegehgen	wegen	1
gehefangen	gefangen	1
gehekomen	gekommen	1
gehlacht	gelacht	2
spieln	spielen	2
mann	man	14
schleit	schleicht	1
lagsm	langsam	1
ckatog	Karton	1
ckiste	Kiste	1
festgehllten	festgehalten	1
gellacht	gelacht	2
vast	fast	3
velt	fällt	4
varzucht	versucht	1
kukten	kuckten	1
wachelTurm	Wackelturm	1
Papkartonks	Pappkartons	1
gemaht	gemacht	2
traffen	trafen	7
Papkartons	Pappkartons	1
schliech	schlich	1
krabelte	krabbelte	6
plumste	plumpste	2
soss	schoss	1
Blitzt	Blitz	1
herfor	hervor	5
dauert	dauernd	1
kliengelt	klingelt	6
sichs	sich	1
Bauklozen	Bauklötzen	1
kartank	Karton	1
sizen	sitzen	4
dist	bist	1
krabeld	krabbelt	1
erschrgt	erschreckt	1
erschreken	erschrecken	3
dowen	doofen	3
schmerts	Schmerz	1
mihr	mehr	1
Klatze	Klötze	1
Ir	Er	1
sitsen	sitzen	3
bork	Burg	2
T-sHrt	T-Shirt	1
Schmertz	Schmerz	1
Komt	kommt	1
Dooktor	Doktor	1
schmertz	Schmerz	2
dooktor	Doktor	1
doven	doofen	1
ferigt	fertig	2
Kescht	kriecht	1
karteng	Karton	1
bautsteine	Bausteine	1
velen	fallen	1
waten	warten	1
dien	drin	1
herraus	heraus	15
folden	wollten	1
ete	Idee	1
asu	aus	1
bauglösen	Bauklötzen	1
durm	Turm	2
baum	bauen	1
folten	wollten	2
damind	damit	1
solden	sollten	1
halden	halten	1
solte	sollte	8
speda	später	1
bauglöse	Bauklötze	1
zo	so	1
giste	Kiste	2
reingeschmugelt	reingeschmuggelt	1
faren	waren	1
sei	sie	4
gleine	kleine	1
bause	Pause	1
mu	muss	1
hinseisen	hinsetzen	1
folte	wollte	1
bo	Po	1
eemacht	gemacht	1
tan	dann	1
WakelTurm	Wackelturm	1
Nicho	Nicko	2
nevös	nervös	1
vestzuhalten	festzuhalten	1
welt	fällt	5
herrunter	herunter	2
befegt	bewegt	1
sitst	sitzt	5
merkien	merken	1
laren	lachen	3
katonk	Karton	4
Batonk	Karton	1
Schdein	Stein	1
disen	diesen	7
Schneicht	schleicht	1
schtüs	stürzt	1
hiensezen	hinsetzen	1
kenn	kann	1
hinszen	hinsetzen	1
Kartog	Karton	2
soga	sogar	5
gehfallen	gefallen	1
Schnupert	schnuppert	1
tretetn	tretet	1
nartulich	natürlich	1
gr	gar	2
intrisert	interessiert	1
auszurun	auszuruhen	1
brcht	bricht	1
zusam	zusammen	2
wol	wohl	3
kpput	kaputt	1
ducheieindacher	Durcheinander	1
Katoen	Karton	1
Baustaien	Baustein	1
Holzbrug	Holzburg	1
fartikig	fertig	1
Junde	Junge	1
stzät	setzt	1
hieen	hin	1
bicht	bricht	1
kloztraum	Klotztraum	1
aein	ein	2
katoen	Karton	1
fänkent	fängt	1
Staine	Steine	2
lansm	langsam	1
chrüz	raus	1
faz	wars	1
kaoten	Karton	1
aeinbicht	einbricht	1
mercken	merken	2
ubehaubt	überhaupt	1
merckten	merkten	1
mocht	mochte	1
draufsätzen	draufsetzen	1
sätzt	setzt	1
gefaln	gefallen	1
burck	Burg	3
einziege	einzige	2
warnn	waren	1
welld	Welt	1
Süss	süß	1
einffach	einfach	1
geschpielt	gespielt	2
ängtlich	ängstlich	1
färtich	fertig	1
Karbuttgegangen	kaputtgegangen	1
geffangen	gefangen	1
drien	drin	1
bemerckk	bemerkt	1
vasst	fast	1
Kist	Kiste	2
anks	Angst	1
stekte	steckte	4
Korper	Körper	1
Plumste	plumpste	1
Plöztlich	plötzlich	1
möcte	möchte	1
liencks	links	1
neste	nächste	3
fährtich	fertig	1
haba	aber	1
Schrit	Schritt	1
lecheln	lächeln	1
sezht	setzt	1
oto	Otto	2
wishen	wissen	1
lachhen	lachen	1
katorng	Karton	1
rain	rein	1
gespand	gespannt	2
kaputgemach	kaputtgemacht	1
ferstK	versteck	1
Kieseden	Kisten	1
Sin	sind	1
Fertich	fertig	1
Woten	wollten	1
Flied	flieg	1
Hien	hin	1
dna	dann	1
erSchreten	erschrecken	1
Hallen	halten	1
larten	lachten	1
ginen	gingen	1
simer	Zimmer	1
ket	geht	6
Letsten	letzten	1
stüg	Stück	1
Lansam	langsam	1
Lachg	lacht	1
kartorn	Karton	1
Wakelturm	Wackelturm	1
schtreich	Streich	1
Katorn	Karton	1
Kartorn	Karton	1
valt	fallt	1
pulie	Pulli	1
vest	fest	8
wacklt	wackelt	1
versucrt	versucht	1
undter	unter	2
neteste	netteste	1
kenen	kennen	2
Jinger	Gingka	2
hugane	Hagane	1
volten	wollten	2
burk	Burg	1
volte	wollte	2
kletern	klettern	1
hagene	Hagane	1
fli	fiel	1
kaachte	krachte	1
erchrekt	erschreckt	1
kokt	kuckt	8
laustein	Baustein	2
harre	Haare	1
hura	hurra	1
kipst	kippst	1
kaputer	kaputter	1
Resde	rechte	1
fote	Pfote	10
Tatong	Karton	1
Korf	Kopf	1
karn	kann	1
sehn	sehen	6
sehst	setzt	1
Kakon	Karton	1
koput	kaputt	1
frülisch	fröhlich	1
Wolen	wollen	1
bauhen	bauen	2
eigentich	eigentlich	1
krabeln	krabbeln	2
d	da	1
einfar	einfach	1
gemuglich	gemütlich	1
Kieste	Kiste	3
loft	läuft	1
Tischert	T-Shirt	1
susamen	zusammen	2
Kiest	Kiste	1
Tea	The	1
borg	Burg	1
sinb	sind	1
fiartig	fertig	2
Leztem	letztem	1
KartonK	Karton	1
feltt	fällt	1
weiml	weil	1
deas	das	1
gantzen	ganzen	1
Bauhen	bauen	1
tuhen	tun	5
stpingt	springt	1
Aalles	Alles	1
gugen	gucken	4
darneben	daneben	1
braune-	braune	1
wist	Wisst	1
No	Nö	1
saz	saß	1
fig	fing	1
sahn	sahen	1
einm	einmal	1
rutchte	rutschte	1
Was	war	1
drunte	drunter	1
poo	Po	1
geladet	gelandet	1
foten	Pfoten	3
ferzweifelt	verzweifelt	2
veertig	fertig	1
möchtn	möchten	1
nochmall	nochmal	4
Beuen	bauen	1
Bork	Burg	1
Kiston	Kisten	1
höer	höher	1
hare	Haare	1
bishen	bisschen	1
hoh	hoch	4
sthecht	steht	1
glacklich	glücklich	1
wei	weil	3
wertig	fertig	2
wechk	weg	2
hallten	halten	3
halltet	haltet	4
kist	Kiste	1
gestaund	gestaunt	1
zussammen	zusammen	2
kugen	kucken	2
Gespant	gespannt	1
bissjen	bisschen	1
konsentrirt	konzentriert	1
korton	Karton	1
bauwen	bauen	1
las	lass	10
schlei	schleich	1
hinsesen	hinsetzen	2
sest	setzt	2
siesch	sich	4
erschrekten	erschreckten	3
kapute	kaputte	15
bauklötz	Bauklötze	2
Bell	Bello	1
Kartongs	Kartons	1
bield	Bild	2
maren	machen	2
dech	sich	1
sai	sein	1
kapotkemart	kaputtgemacht	1
Brausen	draußen	1
at	hat	1
klözen	Klötzen	1
faita	weiter	1
andereres	anderes	1
bemergen	bemerken	1
fal	fall	1
gefracht	gefragt	1
Eende	Ende	5
Katuks	Kartons	2
nebt	nehmt	1
JegaTeil	Jengateil	1
Jegaspiel	Jengaspiel	2
halet	haltet	2
Sopf	Zopf	1
Katok	Karton	1
fald	fallt	1
runeta	runter	1
kapurt	kaputt	1
Katol	Karton	1
kopt	kommt	1
danar	danach	2
wars	was	1
gellart	gelacht	1
gegagan	gegangen	1
sietzen	sitzen	1
kotoeng	Karton	1
kaputgegagan	kaputtgegangen	1
schpielen	spielen	2
staine	Steine	1
baues	bauen	1
danoch	danach	1
verschtek	versteck	1
kartonk	Karton	1
kartanß	Kartons	1
abchauen	abhauen	1
fastsinirt	fasziniert	1
Eeinen	Einen	1
besuh	Besuch	1
kotonks	Kartons	1
gebrach	gebracht	4
ausgebakt	ausgepackt	1
hede	Idee	1
gespiel	gespielt	2
fileicht	vielleicht	7
runderfalt	runterfällt	1
fertiggemaht	fertiggemacht	1
lezden	letzten	1
kotoak	Karton	1
reingenangen	reingegangen	1
Llas	Platz	1
fertikgemacht	fertiggemacht	1
nuhe	nur	1
garn	gar	1
katorn	Karton	1
mussde	musste	1
aufgebliben	aufgeblieben	2
freun	freuen	2
wegutarhn	wehgetan	1
wegetanrn	wehgetan	1
kotonk	Karton	1
haht	hat	1
geisth	Geist	1
daan	dann	3
gesakkt	gesagt	1
ahah	ah	1
herrausgefunden	herausgefunden	1
genaht	gemacht	1
docch	doch	1
hut	hat	2
gebrült	gebrüllt	1
Junga	Jenga	1
gaht	geht	1
Hör	höher	1
rauszusien	rauszuziehen	1
Tischort	T-Shirt	1
bewogt	bewegt	1
rausgehkommen	rausgekommen	1
bezuch	Besuch	1
Fraund	Freund	1
türm	Turm	4
Türm	Turm	3
gröser	größer	2
voreher	vorher	1
haltert	haltet	1
Bauklots	Bauklotz	1
Jitzt	jetzt	1
ferhtich	fertig	1
Woch	noch	1
kapot	kaputt	3
vorsichtg	vorsichtig	1
geschikt	geschickt	1
neugirig	neugierig	3
beschloß	beschloss	3
rapate	rappelte	1
Wau	Wow	1
Achtug	Achtung	1
katog	Karton	1
Ahha	Aha	1
Poblem	Problem	1
wakkelturmm	Wackelturm	1
sass	saß	4
Katang	Karton	2
hingesest	hingesetzt	1
runterfehlt	runterfällt	1
vieleicht	vielleicht	7
Fehlt	fällt	1
erschrolen	erschrocken	1
Fehlen	fallen	1
geckomen	gekommen	4
geganngen	gegangen	1
kaputgeganngen	kaputtgegangen	1
gessehen	gesehen	2
Zastörte	zerstörte	1
wühl	will	1
fertik	fertig	2
drinn	drin	3
der-	der	1
Fritzt	Fritz	1
schpeta	später	1
unta	unter	1
Speta	Später	1
Bauschtene	Bausteine	1
chaten	hatten	1
gewundat	gewundert	1
nimalz	niemals	1
Schünen	schönen	1
Katan	Karton	1
werschtegt	versteckt	1
Bewekt	bewegt	1
werschtürte	zerstörte	1
fengen	fangen	1
angärant	angerannt	1
Dannnach	Danach	1
drit	dritt	1
Bauklolz	Bauklotz	1
ausieht	aussieht	1
Bamm	Bumm	1
Ohr	Oh	1
hinfehlt	hinfällt	1
setsen	setzen	1
könn	können	2
Bauklohse	Bauklötze	1
gieb	gib	5
mier	mir	5
Schaf	schaff	1
Feliexs	Felix	3
mars	machst	1
schmüfelte	schnüffelte	1
schnüfelte	schnüffelte	1
Felixs	Felix	2
drete	drehte	6
verstekt	versteckt	5
fase	versteckt	1
sits	sitz	1
ranta	runter	1
Kradelt	krabbelt	1
ungefalen	umgefallen	1
Mann	Man	1
rucht-	rutscht	1
sist	ist	1
kapput	kaputt	9
Kiender	Kinder	1
kiendern	Kindern	1
blauKloz	Bauklotz	2
baber	aber	1
kabelt	krabbelt	1
hiensetzen	hinsetzen	2
Kaputgegangen	kaputtgegangen	1
Tobie	Tobi	1
marg	mag	1
katongs	Kartons	1
gett	geht	2
bestimt	bestimmt	8
Kato	Karton	1
sidzt	sitzt	1
kato	Karton	1
tischört	T-Shirt	1
Spil	Spiel	1
rann	ran	2
weckseln	wechseln	1
Pläte	Plätze	1
katan	Karton	1
packet	Paket	1
kipte	kippte	1
Baucklöze	Bauklötze	1
dauen	bauen	1
letsten	letzten	1
Stehn	Stein	1
drauftuhen	drauftun	1
forsichtich	vorsichtig	1
sic	sich	2
draufsetst	draufsetzt	1
loift	läuft	1
negenzwo	nirgendswo	1
sturtst	stürzt	1
festnalt	festhalten	1
iint	ist	1
egehtwas	irgendwas	1
grusliges	Gruseliges	1
gemergt	gemerkt	1
Freude	Freund	4
machnn	machen	1
zichzen	sitzen	1
sichzet	setzt	1
wakcel	wackel	1
Helt	Hält	1
stene	Steine	1
Pahr	paar	1
Sammstag	Samstag	2
tom	Turm	1
Ales	Alles	5
coooles	Cooles	1
Eifelturm	Eiffelturm	1
Püramide	Pyramide	1
endeckte	entdeckte	2
Kis=te	Kiste	1
getraümt	geträumt	1
gehrade	gerade	2
sehtzen	setzen	1
vollt	wollt	1
schrid	Schritt	1
runtergehfalen	runtergefallen	1
gehstorben	gestorben	1
Wuf	Wuff	12
geleichzeitich	gleichzeitig	1
belter	bellte	2
Fligende	fliegende	5
umbekante	Unbekannte	5
werend	während	5
fetig	fertig	1
buen	bauen	1
Kton	Karton	1
hinain	hinein	1
rauta	runter	1
ausananda	auseinander	1
ferapredeten	verabredeten	1
fatift	vertieft	1
sesel	Sessel	1
hoka	Hocker	1
rar	war	1
haha	Hocker	1
ferabschideten	verabschiedeten	1
Kadong	Karton	1
reinzuKomen	reinzukommen	1
reingekomen	reingekommen	1
undam	unterm	1
kateng	Karton	1
wüll	will	1
angstwol	angstvoll	1
kicht	kriecht	1
kisde	Kiste	6
sinst	sitzt	1
kabunt	kaputt	1
anst	Angst	2
kmt	kommt	1
frochen	freuen	1
blözin	Blödsinn	1
gewackeld	gewackelt	1
schluß	Schluss	1
kaputgegahngen	kaputtgegangen	1
kapt	kaputt	1
wirder	wieder	1
Spilen	spielen	1
beckam	bekam	7
Turn	Turm	1
Holzklotzen	Holzklötzen	1
fagte	fragte	2
Reuber	Räuber	1
Petrik	Patrick	2
Schok	Schock	2
dreksspatz	Dreckspatz	1
bemehrk	bemerk	1
gehen-	gehen	1
zussamen	zusammen	2
krablt	krabbelt	1
Werend	Während	3
setz	setzt	1
Juhnge	Junge	1
weider	weiter	1
wierd	wird	2
zich	sich	1
schbrint	springt	1
walezt	verletzt	1
kriescht	kriecht	1
tote	Tode	1
Schan	Can	1
nicks	nix	3
ckisde	Kiste	1
andren	anderen	2
niht	nicht	1
schlum	schlimm	2
lachden	lachten	1
wakelturm	Wackelturm	1
entlich	endlich	10
ame	Arme	4
erSchroken	erschrocken	1
knalt	knallt	8
vro	froh	2
Sätzen	setzen	1
Nartürlich	natürlich	1
mistferstendlis	Missverständnis	1
ferschütet	verschüttet	1
auslert	ausleert	1
Müleimer	Mülleimer	6
verückt	verrückt	4
roimt	räumt	2
töte	Tüte	4
Tepich	Teppich	3
Stabsaugerbeutel	Staubsaugerbeutel	2
ausleren	ausleeren	11
geplazt	geplatzt	3
Gereusch	Geräusch	2
stannd	stand	1
Schubsauger	Staubsauger	1
fäng	fängt	2
as	aß	2
geschlabert	geschlabbert	2
drethe	drehte	1
Kuken	Kucken	1
ausweseln	Auswechseln	1
Dultel	Beutel	1
fol	voll	7
Unt	Und	1
kast	kratzt	2
einr	einer	1
Doltel	Beutel	2
sat	sagt	2
ber	der	1
Puf	puff	1
denck	denk	2
schif	schief	3
daneden	daneben	1
geforfen	geworfen	4
lehren	leeren	2
schmeisen	schmeißen	6
Arber	Aber	1
vestheld	festhält	1
Dreckt	Dreck	1
schdaupsauger	Staubsauger	2
saukt	saugt	5
schbrinkt	springt	1
gannse	ganze	1
schdaup	Staub	1
gewangen	gefangen	1
Knochel	Knochen	2
beld	bellt	13
sol	soll	2
hollt	holt	3
sag	Sack	7
wegwerven	wegwerfen	1
ziegt	zieht	1
aufgestaub	aufgestaubt	1
rausgehold	rausgeholt	1
gdacht	gedacht	1
Staubsaugertute	Staubsaugertüte	2
fahnt	fand	1
zert	zerrt	3
staupsaugt	staubsaugt	1
sogen	Sorgen	2
Staupsauger	Staubsauger	17
Mülltone	Mülltonne	7
fersehen	Versehen	8
ausgesaubt	aufgesaugt	1
Büll	Müll	1
dise	diese	2
getnichtmer	Gehtnichtmehr	1
dadchte	dachte	1
ziehn	ziehen	3
beute	Beutel	2
aufreumen	aufräumen	3
staupsaugen	Staubsaugen	3
schleft	schläft	4
StaupsaugerBetel	Staubsaugerbeutel	1
ferfolkt	verfolgt	1
StaupsaugerBtel	Staubsaugerbeutel	1
zereist	zerreißt	3
Ecker	Ecke	1
uund	und	2
sihet	sieht	3
Staubsaugrr	Staubsauger	1
verstet	versteht	3
anz	an	1
staupsauger=beutel	Staubsaugerbeutel	1
erchrak	erschrak	2
foll	voll	9
undten	unten	1
fligen	fliegen	3
staudsaugen	staubsaugen	1
doden	Boden	1
staudt	staubt	1
deld	bellt	1
hörd	hört	1
dautel	Beutel	1
Leher	leer	1
dellt	bellt	1
ferster	versteht	1
deitel	Beutel	2
zerte	zerrte	3
wehre	wäre	1
agreßiw	aggressiv	1
Staubsaugerbeuter	Staubsaugerbeutel	2
hätte	hatte	1
StabsaugerBeutel	Staubsaugerbeutel	1
vressnapf	Fressnapf	1
kukcte	kuckte	1
kans	ganz	1
Staupsaugerbeutel	Staubsaugerbeutel	3
festgekralt	festgekrallt	2
Halzbant	Halsband	1
gepagt	gepackt	1
egsploson	Explosion	1
reumt	räumt	5
nemen	nehmen	7
heng	häng	1
drek	Dreck	5
zürük	zurück	4
Den	Denn	4
würft	wirft	4
gerauschen	Geräuschen	1
Staupsaugen	staubsaugen	4
tuht	tut	1
Wuhf	Wuff	2
aufgehplatz	aufgeplatzt	1
ogentwie	irgendwie	1
Hum	Hm	1
erschrack	erschrak	11
Mülleinmer	Mülleimer	1
kreisst	kreist	1
saugtbeutel	Saugbeutel	1
geblasst	geplatzt	1
kanst	kannst	13
aufpast	aufpasst	2
ersehen	Versehen	2
gin	ging	3
Boeutel	Beutel	1
auslerrgen	ausleeren	1
fahn	fallen	1
ris	Riss	2
tute	Tüte	5
eplodirt	explodiert	1
Explodirt	explodiert	1
Staubtsaugt	staubsaugt	1
gereuch	Geräusch	2
krochen	Knochen	1
auslern	ausleeren	4
dpe	der	1
tütte	Tüte	7
leut	laut	1
plesiert	passiert	1
wekselt	wechselt	2
zerissen	zerrissen	1
kalut	kaputt	1
eksplodiert	explodiert	1
drecksige	Dreckige	1
zulezt	zuletzt	1
einz	eins	2
Munt	Mund	2
drinne	drinnen	5
drekuk	dreckig	1
Daw	Da	1
nam	nahm	11
Dabhei	Dabei	1
Plötslirch	Plötzlich	1
vol	voll	5
Hunderfutter	Hundefutter	1
schönnen	schönen	5
ubersetzt	übersetzt	1
hofentlich	Hoffentlich	1
StaubsaugerMüllbeutel	Staubsauger-Müllbeutel	1
schnüfellte	schnüffelte	1
Staugtsaugt	staubsaugt	1
Knochns	Knochens	1
kralt	krallt	6
zerreist	zerreißt	3
Plotzlich	Plötzlich	26
Lerm	Lärm	3
Hundekse	Hundekekse	1
Mulleimer	Mülleimer	1
Wonzimer	Wohnzimmer	1
Staupsauckt	staubsaugt	1
fersehn	Versehen	4
Bäutel	Beutel	9
Baütel	Beutel	1
Bäute	Beutel	1
bode	Boden	1
Bautel	Beutel	1
eksplodirt	explodiert	1
Staubsaugbeutel	Staubsaugerbeutel	1
ries	riss	5
Staubsaugerbautel	Staubsaugerbeutel	1
deck	Dreck	1
aub	ob	2
dabai	dabei	1
wirde	wieder	1
beckomt	bekommt	1
bestim	bestimmt	1
Echsplosohn	Explosion	1
fehrlang	verlangt	1
lekeren	leckeren	1
