original|corrected|filename|freq_ori|freq_cor|freq_tup
Dan|Dann|06-322-3-IV-Weg.csv|188|197|185
gekommmen|gekommen|06-322-3-IV-Weg.csv|1|26|1
Dan|Dann|06-322-3-IV-Weg.csv|188|197|185
vermist|vermisst|06-324-3-IV-Weg.csv|40|78|40
trarich|traurig|06-324-3-IV-Weg.csv|2|119|2
sachte|sagte|06-324-3-IV-Weg.csv|4|39|3
frist|frisst|06-324-3-IV-Weg.csv|30|38|30
hengt|hängt|06-326-3-IV-Weg.csv|93|158|93
fon|von|06-326-3-IV-Weg.csv|63|76|61
want|Wand|06-326-3-IV-Weg.csv|2|5|1
feg|weg|06-326-3-IV-Weg.csv|3|94|3
git|geht|06-326-3-IV-Weg.csv|4|85|4
na|nach|06-326-3-IV-Weg.csv|12|37|12
fen|wenn|06-326-3-IV-Weg.csv|1|46|1
nac|nach|06-326-3-IV-Weg.csv|6|37|6
geckomen|gekommen|06-326-3-IV-Weg.csv|4|26|4
dan|dann|06-326-3-IV-Weg.csv|627|651|621
jemant|jemand|06-326-3-IV-Weg.csv|10|46|10
Telewoniret|telefoniert|06-326-3-IV-Weg.csv|1|13|1
das|dass|06-326-3-IV-Weg.csv|985|1017|981
im|ihm|06-326-3-IV-Weg.csv|60|61|58
Dan|Dann|06-326-3-IV-Weg.csv|188|197|185
wrei|freut|06-326-3-IV-Weg.csv|1|42|1
glüg|Glück|06-326-3-IV-Weg.csv|2|18|2
Dan|Dann|06-326-3-IV-Weg.csv|188|197|185
Klinges|klingelt|06-326-3-IV-Weg.csv|1|66|1
saut|schaut|06-326-3-IV-Weg.csv|1|2|1
dust|durch|06-326-3-IV-Weg.csv|1|16|1
das|da|06-326-3-IV-Weg.csv|985|86|4
sit|sieht|06-326-3-IV-Weg.csv|32|159|28
sann|dann|06-326-3-IV-Weg.csv|1|651|1
grücken|drücken|06-326-3-IV-Weg.csv|1|1|1
in|ihn|06-326-3-IV-Weg.csv|261|270|260
Das|dass|06-326-3-IV-Weg.csv|41|1017|30
dan|dann|06-326-3-IV-Weg.csv|627|651|621
est|esst|06-326-3-IV-Weg.csv|6|8|4
Lutscha|Lutscher|06-326-3-IV-Weg.csv|8|56|8
vermisstdenPlakate|Vermisstenplakate|06-327-3-IV-Weg.csv|1|2|1
nähmlich|nämlich|06-327-3-IV-Weg.csv|3|21|3
Tefefonnummer|Telefonnummer|06-327-3-IV-Weg.csv|1|33|1
Bestimt|Bestimmt|06-327-3-IV-Weg.csv|1|1|1
kan|kann|06-327-3-IV-Weg.csv|39|54|37
hir|hier|06-327-3-IV-Weg.csv|52|55|50
jeman|jemand|06-327-3-IV-Weg.csv|4|46|4
das|dass|06-327-3-IV-Weg.csv|985|1017|981
mi|mir|06-327-3-IV-Weg.csv|1|9|1
hat|Hand|06-327-3-IV-Weg.csv|2|22|2
Belt|bellt|06-327-3-IV-Weg.csv|20|138|20
ish|ich|06-327-3-IV-Weg.csv|3|11|3
Straf|Straße|06-328-3-IV-Weg.csv|1|9|1
weleche|welche|06-328-3-IV-Weg.csv|1|1|1
parr|paar|06-328-3-IV-Weg.csv|4|40|4
jetz|jetzt|06-328-3-IV-Weg.csv|17|75|17
wirt|wird|06-328-3-IV-Weg.csv|7|27|7
in|ihn|06-328-3-IV-Weg.csv|261|270|260
henkt|hängt|06-329-3-IV-Weg.csv|31|158|31
Stekbirefe|Steckbriefe|06-329-3-IV-Weg.csv|1|23|1
dan|dann|06-329-3-IV-Weg.csv|627|651|621
dan|dann|06-329-3-IV-Weg.csv|627|651|621
se|sie|06-329-3-IV-Weg.csv|9|86|6
füler|Füller|06-329-3-IV-Weg.csv|4|18|4
watet|wartet|06-329-3-IV-Weg.csv|22|67|22
se|sie|06-329-3-IV-Weg.csv|9|86|6
se|sie|06-329-3-IV-Weg.csv|9|86|6
Bist|Bis|06-329-3-IV-Weg.csv|1|1|1
kaeiner|keiner|06-329-3-IV-Weg.csv|1|12|1
mana|Mama|06-329-3-IV-Weg.csv|1|2|1
jemant|jemand|06-329-3-IV-Weg.csv|10|46|10
StrekBriefe|Steckbriefe|06-329-3-IV-Weg.csv|1|23|1
trauraig|traurig|06-329-3-IV-Weg.csv|1|119|1
se|sie|06-329-3-IV-Weg.csv|9|86|6
üner|immer|06-329-3-IV-Weg.csv|1|59|1
den|denn|06-329-3-IV-Weg.csv|122|119|117
kanns|kannst|06-329-3-IV-Weg.csv|2|16|1
tu|du|06-329-3-IV-Weg.csv|8|14|8
brengen|bringen|06-329-3-IV-Weg.csv|3|6|3
mächte|möchte|06-329-3-IV-Weg.csv|1|14|1
nich|nicht|06-329-3-IV-Weg.csv|110|135|109
darausen|draußen|06-329-3-IV-Weg.csv|2|74|2
gegen|gehen|06-329-3-IV-Weg.csv|5|78|3
brengen|bringen|06-329-3-IV-Weg.csv|3|6|3
dan|dann|06-329-3-IV-Weg.csv|627|651|621
dier|dir|06-329-3-IV-Weg.csv|18|24|18
niks|nix|06-329-3-IV-Weg.csv|5|13|5
Dannach|Danach|06-329-3-IV-Weg.csv|10|18|8
füler|Füller|06-329-3-IV-Weg.csv|4|18|4
fält|fällt|06-329-3-IV-Weg.csv|31|198|31
rundter|runter|06-329-3-IV-Weg.csv|2|60|2
Baden|Boden|06-329-3-IV-Weg.csv|1|9|1
mitt|mit|06-329-3-IV-Weg.csv|5|18|5
zusamen|zusammen|06-329-3-IV-Weg.csv|36|44|36
hau|wau|06-329-3-IV-Weg.csv|3|8|3
hau|wau|06-329-3-IV-Weg.csv|3|8|3
hau|wau|06-329-3-IV-Weg.csv|3|8|3
dan|dann|06-329-3-IV-Weg.csv|627|651|621
umamen|umarmen|06-329-3-IV-Weg.csv|9|15|9
se|sie|06-329-3-IV-Weg.csv|9|86|6
füter|Futter|06-329-3-IV-Weg.csv|1|31|1
Loli|Lolli|06-329-3-IV-Weg.csv|113|259|113
tags|Tages|06-331-3-IV-Weg.csv|1|5|1
spilen|spielen|06-331-3-IV-Weg.csv|23|30|23
ruschten|rutschten|06-331-3-IV-Weg.csv|1|1|1
rusche|Rutsche|06-331-3-IV-Weg.csv|1|1|1
plözlich|plötzlich|06-331-3-IV-Weg.csv|19|62|19
weK|weg|06-331-3-IV-Weg.csv|2|94|2
Plackte|Plakate|06-331-3-IV-Weg.csv|2|88|2
watet|wartet|06-331-3-IV-Weg.csv|22|67|22
kliel|klingelt|06-331-3-IV-Weg.csv|1|66|1
frölich|fröhlich|06-331-3-IV-Weg.csv|51|92|51
kligelt|klingelt|06-331-3-IV-Weg.csv|13|66|13
Belt|bellt|06-331-3-IV-Weg.csv|20|138|20
Luscha|Lutscher|06-331-3-IV-Weg.csv|2|56|2
Luscha|Lutscher|06-331-3-IV-Weg.csv|2|56|2
ist|isst|06-331-3-IV-Weg.csv|55|57|54
Jetz|Jetzt|06-331-3-IV-Weg.csv|15|27|8
freude|Freunde|06-331-3-IV-Weg.csv|1|3|1
gewoden|geworden|06-331-3-IV-Weg.csv|1|4|1
klept|klebt|06-334-3-IV-Weg.csv|3|9|3
Plackate|Plakate|06-334-3-IV-Weg.csv|13|88|13
Wende|Wände|06-334-3-IV-Weg.csv|3|6|3
nieman|niemand|06-334-3-IV-Weg.csv|2|18|2
angerufen-|angerufen|06-334-3-IV-Weg.csv|1|11|1
hate|hatte|06-334-3-IV-Weg.csv|400|427|400
hate|hatte|06-334-3-IV-Weg.csv|400|427|400
vieleicht|vielleicht|06-334-3-IV-Weg.csv|7|27|7
kete|Kette|06-334-3-IV-Weg.csv|3|6|3
dan|dann|06-334-3-IV-Weg.csv|627|651|621
siend|sind|06-334-3-IV-Weg.csv|16|66|16
hatt|hat|06-334-3-IV-Weg.csv|68|131|67
wider|wieder|06-334-3-IV-Weg.csv|178|207|178
traurich|traurig|06-338-3-IV-Weg.csv|54|119|54
in|ihn|06-338-3-IV-Weg.csv|261|270|260
deann|dann|06-338-3-IV-Weg.csv|1|651|1
Hengt|Hängt|06-338-3-IV-Weg.csv|9|1|1
paglate|Plakate|06-338-3-IV-Weg.csv|1|88|1
aus|Haus|06-338-3-IV-Weg.csv|4|3|1
das|dass|06-338-3-IV-Weg.csv|985|1017|981
jemant|jemand|06-338-3-IV-Weg.csv|10|46|10
Jezt|jetzt|06-338-3-IV-Weg.csv|14|75|5
vfro|froh|06-338-3-IV-Weg.csv|1|35|1
bischeen|bisschen|06-338-3-IV-Weg.csv|1|57|1
daruf|darauf|06-338-3-IV-Weg.csv|1|2|1
kilingelt|klingelt|06-338-3-IV-Weg.csv|1|66|1
dengt|denkt|06-338-3-IV-Weg.csv|8|9|8
vermder|Fremder|06-338-3-IV-Weg.csv|1|1|1
sovort|sofort|06-338-3-IV-Weg.csv|5|24|5
fraut|freut|06-338-3-IV-Weg.csv|2|42|2
Das|Dass|06-338-3-IV-Weg.csv|41|11|11
weis|weiß|06-338-3-IV-Weg.csv|23|30|23
das|dass|06-338-3-IV-Weg.csv|985|1017|981
Lolly|Lolli|06-338-3-IV-Weg.csv|42|259|42
giebt|gibt|06-338-3-IV-Weg.csv|16|42|15
Lolly|Lolli|06-338-3-IV-Weg.csv|42|259|42
stürst|stürzt|06-338-3-IV-Weg.csv|4|14|4
nich|nicht|06-338-3-IV-Weg.csv|110|135|109
hänkt|hängt|06-339-3-IV-Weg.csv|6|158|6
weill|weil|06-339-3-IV-Weg.csv|14|82|14
soger|sogar|06-339-3-IV-Weg.csv|10|17|10
hingestelt|hingestellt|06-339-3-IV-Weg.csv|8|11|8
plötalich|plötzlich|06-339-3-IV-Weg.csv|1|62|1
Telefonirten|telefonierten|06-339-3-IV-Weg.csv|1|2|1
dan|dann|06-339-3-IV-Weg.csv|627|651|621
alls|als|06-339-3-IV-Weg.csv|9|17|8
wolt|wollte|06-339-3-IV-Weg.csv|2|201|1
drekt|direkt|06-339-3-IV-Weg.csv|2|13|2
geckomen|gekommen|06-339-3-IV-Weg.csv|4|26|4
Lutcher|Lutscher|06-339-3-IV-Weg.csv|6|56|6
das|dass|06-339-3-IV-Weg.csv|985|1017|981
geckommen|gekommen|06-339-3-IV-Weg.csv|3|26|3
is|ist|06-339-3-IV-Weg.csv|19|33|16
Fresnapf|Fressnapf|06-339-3-IV-Weg.csv|3|15|3
Portuonen|Portionen|06-339-3-IV-Weg.csv|1|1|1
wakelt|wackelt|06-339-3-IV-Weg.csv|11|17|11
Mogens|Morgens|06-340-3-IV-Weg.csv|1|3|1
such|sucht|06-340-3-IV-Weg.csv|2|11|1
scheibt|schreibt|06-340-3-IV-Weg.csv|1|1|1
hengt|hängt|06-340-3-IV-Weg.csv|93|158|93
Stad|Stadt|06-340-3-IV-Weg.csv|11|27|11
das|dass|06-340-3-IV-Weg.csv|985|1017|981
erzahlt|erzählt|06-340-3-IV-Weg.csv|2|8|2
gluglich|glücklich|06-340-3-IV-Weg.csv|6|163|6
soger|sogar|06-340-3-IV-Weg.csv|10|17|10
schengt|schenkt|06-340-3-IV-Weg.csv|2|4|2
loli|Lolli|06-340-3-IV-Weg.csv|32|259|32
frist|frisst|06-340-3-IV-Weg.csv|30|38|30
hate|hatte|06-342-3-IV-Weg.csv|400|427|400
geveint|geweint|06-342-3-IV-Weg.csv|1|7|1
hate|hatte|06-342-3-IV-Weg.csv|400|427|400
Mätchen|Mädchen|06-342-3-IV-Weg.csv|5|32|5
hate|hatte|06-342-3-IV-Weg.csv|400|427|400
Plakarte|Plakate|06-342-3-IV-Weg.csv|15|88|15
vartete|wartete|06-342-3-IV-Weg.csv|1|19|1
Okey|Okay|06-342-3-IV-Weg.csv|19|22|17
belte|bellte|06-342-3-IV-Weg.csv|60|82|60
fras|fraß|06-342-3-IV-Weg.csv|10|17|10
futer|Futter|06-342-3-IV-Weg.csv|16|31|16
eim|ein|06-346-3-IV-Weg.csv|5|26|5
nich|nicht|06-346-3-IV-Weg.csv|110|135|109
hatt|hat|06-346-3-IV-Weg.csv|68|131|67
loli|Lolli|06-346-3-IV-Weg.csv|32|259|32
hatt|hat|06-346-3-IV-Weg.csv|68|131|67
ummarmen|umarmen|06-346-3-IV-Weg.csv|1|15|1
hatt|hat|06-346-3-IV-Weg.csv|68|131|67
nich|nicht|06-346-3-IV-Weg.csv|110|135|109
Loli|Lolli|06-346-3-IV-Weg.csv|113|259|113
überal|überall|06-347-3-IV-Weg.csv|24|35|24
dardrauf|dadrauf|06-347-3-IV-Weg.csv|1|1|1
wider|wieder|06-347-3-IV-Weg.csv|178|207|178
hatt|hat|06-347-3-IV-Weg.csv|68|131|67
das|dass|06-347-3-IV-Weg.csv|985|1017|981
Hir|Hier|06-347-3-IV-Weg.csv|4|6|3
fur|für|06-347-3-IV-Weg.csv|9|16|5
dic|dich|06-347-3-IV-Weg.csv|1|5|1
sic|sich|06-347-3-IV-Weg.csv|2|55|2
ist|isst|06-347-3-IV-Weg.csv|55|57|54
henkt|hängt|06-349-3-IV-Weg.csv|31|158|31
TelefonNumer|Telefonnummer|06-349-3-IV-Weg.csv|1|33|1
belt|bellt|06-349-3-IV-Weg.csv|91|138|91
Wuf|Wuff|06-349-3-IV-Weg.csv|17|21|12
wuf|wuff|06-349-3-IV-Weg.csv|18|39|18
Loli|Lolli|06-349-3-IV-Weg.csv|113|259|113
im|ihm|06-349-3-IV-Weg.csv|60|61|58
Wohnzemmer|Wohnzimmer|06-354-3-IV-Weg.csv|1|4|1
Stund|Stunde|06-354-3-IV-Weg.csv|3|8|3
telefonirt|telefoniert|06-354-3-IV-Weg.csv|3|13|3
eimal|einmal|06-354-3-IV-Weg.csv|29|62|29
Lolly|Lolli|06-354-3-IV-Weg.csv|42|259|42
Stad|Stadt|06-359-3-IV-Weg.csv|11|27|11
öfnete|öffnete|06-359-3-IV-Weg.csv|5|9|5
verrschwunden|verschwunden|06-360-3-IV-Weg.csv|2|41|2
hengt|hängt|06-360-3-IV-Weg.csv|93|158|93
Plackate|Plakate|06-360-3-IV-Weg.csv|13|88|13
mann|man|06-360-3-IV-Weg.csv|14|16|14
An|Ein|06-360-3-IV-Weg.csv|3|3|3
par|paar|06-360-3-IV-Weg.csv|24|40|23
wustes|wusstest|06-360-3-IV-Weg.csv|1|2|1
afreulich|erfreulich|06-360-3-IV-Weg.csv|1|1|1
Nar|Na|06-360-3-IV-Weg.csv|1|4|1
kla|klar|06-360-3-IV-Weg.csv|3|4|3
wiso|wieso|06-360-3-IV-Weg.csv|9|8|7
An|Ein|06-360-3-IV-Weg.csv|3|3|3
gehort|gehört|06-360-3-IV-Weg.csv|6|14|6
gets|gehts|06-360-3-IV-Weg.csv|3|6|3
Wuf|Wuff|06-360-3-IV-Weg.csv|17|21|12
Wuf|wuff|06-360-3-IV-Weg.csv|17|39|5
gukt|guckt|06-360-3-IV-Weg.csv|12|49|12
drausen|draußen|06-360-3-IV-Weg.csv|54|74|54
drausen|draußen|06-360-3-IV-Weg.csv|54|74|54
umart|umarmt|06-360-3-IV-Weg.csv|1|40|1
vreudetrenen|Freudentränen|06-360-3-IV-Weg.csv|1|36|1
frölich|fröhlich|06-360-3-IV-Weg.csv|51|92|51
Wuf|Wuff|06-360-3-IV-Weg.csv|17|21|12
Wuf|wuff|06-360-3-IV-Weg.csv|17|39|5
Wuf|wuff|06-360-3-IV-Weg.csv|17|39|5
Wuf|wuff|06-360-3-IV-Weg.csv|17|39|5
Jurge|Junge|06-361-3-IV-Weg.csv|1|8|1
das|dass|06-361-3-IV-Weg.csv|985|1017|981
verrschwunden|verschwunden|06-369-3-IV-Weg.csv|2|41|2
Sammstag|Samstag|06-369-3-IV-Weg.csv|2|3|2
hate|hatte|06-369-3-IV-Weg.csv|400|427|400
den|denn|06-369-3-IV-Weg.csv|122|119|117
vienden|finden|06-369-3-IV-Weg.csv|1|1|1
dan|dann|06-369-3-IV-Weg.csv|627|651|621
Plakte|Plakate|06-369-3-IV-Weg.csv|5|88|5
Dan|Dann|06-369-3-IV-Weg.csv|188|197|185
Dan|Dann|06-369-3-IV-Weg.csv|188|197|185
das|dass|06-369-3-IV-Weg.csv|985|1017|981
in|ihn|06-369-3-IV-Weg.csv|261|270|260
hate|hatte|06-369-3-IV-Weg.csv|400|427|400
gefrät|gefreut|06-369-3-IV-Weg.csv|1|24|1
hate|hatte|06-369-3-IV-Weg.csv|400|427|400
Loliepop|Lollipop|06-369-3-IV-Weg.csv|1|44|1
genomen|genommen|06-369-3-IV-Weg.csv|39|41|39
hate|hatte|06-369-3-IV-Weg.csv|400|427|400
hengt|hängt|06-371-3-IV-Weg.csv|93|158|93
Plackete|Plakate|06-371-3-IV-Weg.csv|1|88|1
ihn|in|06-371-3-IV-Weg.csv|12|21|9
Un|Und|06-371-3-IV-Weg.csv|4|11|4
hates|hattest|06-371-3-IV-Weg.csv|1|2|1
in|ihn|06-371-3-IV-Weg.csv|261|270|260
hate|hatte|06-371-3-IV-Weg.csv|400|427|400
gesehe|gesehen|06-371-3-IV-Weg.csv|1|97|1
daswegen|deswegen|06-371-3-IV-Weg.csv|6|6|6
mitgenomen|mitgenommen|06-371-3-IV-Weg.csv|11|16|11
nam|nahm|06-371-3-IV-Weg.csv|11|18|11
Ihn|In|06-371-3-IV-Weg.csv|3|3|3
Loli|Lolli|06-371-3-IV-Weg.csv|113|259|113
un|und|06-371-3-IV-Weg.csv|37|106|34
Liblingsgeschmack|Lieblingsgeschmack|06-371-3-IV-Weg.csv|1|1|1
un|und|06-371-3-IV-Weg.csv|37|106|34
das|dass|06-371-3-IV-Weg.csv|985|1017|981
aufgessen|aufgegessen|06-371-3-IV-Weg.csv|1|3|1
Jezt|Jetzt|06-371-3-IV-Weg.csv|14|27|9
Hundefutter-|Hundefutter|06-373-3-IV-Weg.csv|1|23|1
geruchen|gerochen|06-373-3-IV-Weg.csv|1|9|1
Telefonummern|Telefonnummern|06-373-3-IV-Weg.csv|1|1|1
frölich|fröhlich|06-373-3-IV-Weg.csv|51|92|51
dass|das|06-373-3-IV-Weg.csv|49|66|48
veloren|verloren|06-376-3-IV-Weg.csv|2|52|2
Plackaten|Plakaten|06-376-3-IV-Weg.csv|2|7|2
taurig|traurig|06-376-3-IV-Weg.csv|1|119|1
kligelt|klingelt|06-376-3-IV-Weg.csv|13|66|13
machmal|manchmal|06-376-3-IV-Weg.csv|1|1|1
haten|hatten|06-378-3-IV-Weg.csv|53|55|53
fiel|viel|06-378-3-IV-Weg.csv|7|9|6
Spass|Spaß|06-378-3-IV-Weg.csv|1|4|1
nürgens|nirgends|06-378-3-IV-Weg.csv|2|2|2
Möchtes|Möchtest|06-378-3-IV-Weg.csv|1|1|1
vermiste|vermisste|06-379-3-IV-Weg.csv|3|8|3
hengt|hängt|06-379-3-IV-Weg.csv|93|158|93
weckgelaufen|weggelaufen|06-379-3-IV-Weg.csv|7|26|7
in|ihn|06-379-3-IV-Weg.csv|261|270|260
widergeben|wiedergeben|06-379-3-IV-Weg.csv|1|2|1
in|ihn|06-379-3-IV-Weg.csv|261|270|260
wider|wieder|06-379-3-IV-Weg.csv|178|207|178
dan|dann|06-379-3-IV-Weg.csv|627|651|621
fermist|vermisst|06-382-3-IV-Weg.csv|19|78|19
henkt|hängt|06-382-3-IV-Weg.csv|31|158|31
Postas|Posters|06-382-3-IV-Weg.csv|6|8|6
watet|wartet|06-382-3-IV-Weg.csv|22|67|22
watet|wartet|06-382-3-IV-Weg.csv|22|67|22
watet|wartet|06-382-3-IV-Weg.csv|22|67|22
kukt|kuckt|06-382-3-IV-Weg.csv|73|152|73
hate|hatte|06-382-3-IV-Weg.csv|400|427|400
get|geht|06-382-3-IV-Weg.csv|56|85|56
dier|dir|06-382-3-IV-Weg.csv|18|24|18
forbei|vorbei|06-382-3-IV-Weg.csv|10|20|10
neksten|nächsten|06-382-3-IV-Weg.csv|2|34|2
hate|hatte|06-382-3-IV-Weg.csv|400|427|400
Lutscha|Lutscher|06-382-3-IV-Weg.csv|8|56|8
kukte|kuckte|06-382-3-IV-Weg.csv|21|43|21
kanz|ganz|06-382-3-IV-Weg.csv|2|48|1
glüklich|glücklich|06-382-3-IV-Weg.csv|54|163|54
geklingetlt|geklingelt|06-382-3-IV-Weg.csv|1|13|1
umamte|umarmte|06-382-3-IV-Weg.csv|5|16|5
im|ihm|06-382-3-IV-Weg.csv|60|61|58
Loli|Lolli|06-382-3-IV-Weg.csv|113|259|113
kuk|Kuck|06-382-3-IV-Weg.csv|5|3|1
ungen|hungern|06-382-3-IV-Weg.csv|1|1|1
das|dass|06-383-3-IV-Weg.csv|985|1017|981
Lolly|Lolli|06-383-3-IV-Weg.csv|42|259|42
kugt|kuckt|06-383-3-IV-Weg.csv|45|152|45
frist|frisst|06-383-3-IV-Weg.csv|30|38|30
Lolly|Lolli|06-383-3-IV-Weg.csv|42|259|42
das|dass|06-383-3-IV-Weg.csv|985|1017|981
dar|da|06-383-3-IV-Weg.csv|58|86|51
fermiste|vermisste|06-387-3-IV-Weg.csv|2|8|2
hengt|hängt|06-387-3-IV-Weg.csv|93|158|93
überal|überall|06-387-3-IV-Weg.csv|24|35|24
in|ihn|06-387-3-IV-Weg.csv|261|270|260
Plz-|PLZ|06-387-3-IV-Weg.csv|1|1|1
sei|sie|06-387-3-IV-Weg.csv|7|86|4
spatzieren|spazieren|06-387-3-IV-Weg.csv|19|116|19
endeckt|entdeckt|06-387-3-IV-Weg.csv|3|9|3
Plackat|Plakat|06-387-3-IV-Weg.csv|3|15|3
plötslich|plötzlich|06-387-3-IV-Weg.csv|2|62|2
das|dass|06-387-3-IV-Weg.csv|985|1017|981
vreude|Freude|06-387-3-IV-Weg.csv|3|16|3
Darbei|Dabei|06-387-3-IV-Weg.csv|1|3|1
Hausmauren|Hausmauern|06-390-3-IV-Weg.csv|1|1|1
das|dass|06-390-3-IV-Weg.csv|985|1017|981
das|dass|06-390-3-IV-Weg.csv|985|1017|981
das|dass|06-390-3-IV-Weg.csv|985|1017|981
Vermist|Vermisst|06-396-3-IV-Weg.csv|2|2|2
Hiterwand|Hinterwand|06-396-3-IV-Weg.csv|1|1|1
vermisten|vermissten|06-396-3-IV-Weg.csv|2|2|2
zetel|Zettel|06-396-3-IV-Weg.csv|8|16|8
waret|wartet|06-396-3-IV-Weg.csv|1|67|1
Fulr|Flur|06-396-3-IV-Weg.csv|1|4|1
wider|wieder|06-396-3-IV-Weg.csv|178|207|178
get|geht|06-396-3-IV-Weg.csv|56|85|56
Rat|Rate|06-396-3-IV-Weg.csv|1|1|1
okey|okay|06-396-3-IV-Weg.csv|17|26|13
glucklich|glücklich|06-396-3-IV-Weg.csv|12|163|12
ferloren|verloren|06-397-3-IV-Weg.csv|18|52|18
famist|vermisst|06-397-3-IV-Weg.csv|4|78|4
Dan|Dann|06-397-3-IV-Weg.csv|188|197|185
das|dass|06-397-3-IV-Weg.csv|985|1017|981
Dan|Dann|06-397-3-IV-Weg.csv|188|197|185
in|ihn|06-397-3-IV-Weg.csv|261|270|260
Dan|Dann|06-397-3-IV-Weg.csv|188|197|185
ameisten|meisten|06-397-3-IV-Weg.csv|1|1|1
nich|nicht|06-398-3-IV-Weg.csv|110|135|109
überal|überall|06-398-3-IV-Weg.csv|24|35|24
Nagsten|nächsten|06-398-3-IV-Weg.csv|1|34|1
Wen|Wenn|06-398-3-IV-Weg.csv|6|5|5
Telofon|Telefon|06-398-3-IV-Weg.csv|3|39|3
das|dass|06-398-3-IV-Weg.csv|985|1017|981
stüme|Stimme|06-398-3-IV-Weg.csv|2|6|2
kom|komm|06-398-3-IV-Weg.csv|29|32|28
horte|hörte|06-398-3-IV-Weg.csv|3|7|3
konte|konnte|06-398-3-IV-Weg.csv|24|31|24
mer|mehr|06-398-3-IV-Weg.csv|69|84|68
behrschen|beherrschen|06-398-3-IV-Weg.csv|1|1|1
ferschwundene|verschwundene|06-399-3-IV-Weg.csv|3|14|3
das|dass|06-399-3-IV-Weg.csv|985|1017|981
dol|doll|06-399-3-IV-Weg.csv|8|16|8
das|dass|06-399-3-IV-Weg.csv|985|1017|981
kligelt|klingelt|06-399-3-IV-Weg.csv|13|66|13
Loli|Lolli|06-399-3-IV-Weg.csv|113|259|113
Dan|Dann|06-399-3-IV-Weg.csv|188|197|185
risig|riesig|06-399-3-IV-Weg.csv|2|2|2
das|dass|06-405-3-IV-Weg.csv|985|1017|981
wackeld|wackelt|06-405-3-IV-Weg.csv|3|17|3
das|dass|06-405-3-IV-Weg.csv|985|1017|981
henkt|hängt|06-409-3-IV-Weg.csv|31|158|31
schtet|steht|06-409-3-IV-Weg.csv|2|37|2
fermist|vermisst|06-409-3-IV-Weg.csv|19|78|19
in|ihn|06-409-3-IV-Weg.csv|261|270|260
gessehen|gesehen|06-409-3-IV-Weg.csv|2|97|2
hoft|hofft|06-409-3-IV-Weg.csv|7|7|7
das|dass|06-409-3-IV-Weg.csv|985|1017|981
fiell|viel|06-409-3-IV-Weg.csv|3|9|2
hoft|hofft|06-409-3-IV-Weg.csv|7|7|7
das|dass|06-409-3-IV-Weg.csv|985|1017|981
nichs|nichts|06-409-3-IV-Weg.csv|10|25|10
Pasiert|passiert|06-409-3-IV-Weg.csv|4|75|4
ers|erst|06-409-3-IV-Weg.csv|3|1|1
trauri|traurig|06-409-3-IV-Weg.csv|1|119|1
erfaht|erfahrt|06-409-3-IV-Weg.csv|1|1|1
das|dass|06-409-3-IV-Weg.csv|985|1017|981
hatt|hat|06-409-3-IV-Weg.csv|68|131|67
lechelt|lächelt|06-409-3-IV-Weg.csv|7|11|7
freudentrenen|Freudentränen|06-409-3-IV-Weg.csv|6|36|6
einmall|einmal|06-409-3-IV-Weg.csv|19|62|19
kukt|kuckt|06-409-3-IV-Weg.csv|73|152|73
schte|steht|06-409-3-IV-Weg.csv|1|37|1
schnkt|schenkt|06-409-3-IV-Weg.csv|1|4|1
Lucha|Lutscher|06-409-3-IV-Weg.csv|4|56|4
fiel|viel|06-409-3-IV-Weg.csv|7|9|6
fiell|viel|06-409-3-IV-Weg.csv|3|9|2
halle|alle|06-409-3-IV-Weg.csv|1|39|1
glüglich|glücklich|06-409-3-IV-Weg.csv|18|163|18
vergist|vergisst|06-412-3-IV-Weg.csv|10|24|10
sied|sieht|06-412-3-IV-Weg.csv|29|159|28
kake|Kacke|06-412-3-IV-Weg.csv|1|1|1
wider|wieder|06-412-3-IV-Weg.csv|178|207|178
trapfen|Tropfen|06-412-3-IV-Weg.csv|1|14|1
heise|heiße|06-412-3-IV-Weg.csv|1|1|1
Hundefantom|Hundephantom|06-412-3-IV-Weg.csv|3|3|3
krigt|kriegt|06-412-3-IV-Weg.csv|17|51|17
Hundefantom|Hundephantom|06-412-3-IV-Weg.csv|3|3|3
sch|schon|06-412-3-IV-Weg.csv|2|20|1
wen|wenn|06-412-3-IV-Weg.csv|40|46|40
loli|Lolli|06-412-3-IV-Weg.csv|32|259|32
annimst|annimmst|06-412-3-IV-Weg.csv|1|1|1
Hundefantom|Hundephantom|06-412-3-IV-Weg.csv|3|3|3
komt|kommt|06-412-3-IV-Weg.csv|54|69|54
rauß|raus|06-413-3-IV-Weg.csv|12|26|12
einruft|anruft|06-413-3-IV-Weg.csv|2|9|2
ein|an|06-413-3-IV-Weg.csv|4|15|2
das|dass|06-413-3-IV-Weg.csv|985|1017|981
ein|an|06-413-3-IV-Weg.csv|4|15|2
hengt|hängt|06-414-3-IV-Weg.csv|93|158|93
Lolly|Lolli|06-414-3-IV-Weg.csv|42|259|42
gasie|Gassi|06-416-3-IV-Weg.csv|3|19|3
hengte|hängte|06-416-3-IV-Weg.csv|9|23|9
gefund|gefunden|06-416-3-IV-Weg.csv|4|40|4
schiken|schicken|06-416-3-IV-Weg.csv|2|2|2
zurhause|Zuhause|06-416-3-IV-Weg.csv|1|2|1
Lutcher|Lutscher|06-416-3-IV-Weg.csv|6|56|6
